zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
11,75;7,68E-12;1,84E-14;2,26E-14;7,72E-12;3,45E-11;2,17E-14;2,36E-14;3,46E-11;3,03E-10;5,46E-14;3,41E-14;3,03E-10;1,50E-09;2,01E-13;8,05E-14;1,50E-09
11,76;7,65E-12;1,42E-14;2,49E-14;7,69E-12;3,57E-11;1,97E-14;2,57E-14;3,57E-11;3,16E-10;7,46E-14;3,33E-14;3,16E-10;1,56E-09;3,19E-13;6,72E-14;1,56E-09
11,77;7,87E-12;1,63E-14;2,66E-14;7,92E-12;3,69E-11;2,33E-14;2,72E-14;3,70E-11;3,28E-10;9,37E-14;3,26E-14;3,28E-10;1,62E-09;4,07E-13;5,69E-14;1,62E-09
11,78;7,94E-12;1,69E-14;2,01E-14;7,97E-12;3,85E-11;2,20E-14;2,07E-14;3,85E-11;3,44E-10;7,24E-14;2,66E-14;3,44E-10;1,70E-09;2,97E-13;5,26E-14;1,70E-09
11,79;8,18E-12;1,76E-14;1,61E-14;8,21E-12;4,11E-11;2,24E-14;1,65E-14;4,12E-11;3,70E-10;7,04E-14;2,01E-14;3,71E-10;1,83E-09;2,84E-13;3,61E-14;1,83E-09
11,80;8,15E-12;1,68E-14;1,84E-14;8,19E-12;4,09E-11;2,19E-14;1,90E-14;4,09E-11;3,68E-10;7,29E-14;2,53E-14;3,68E-10;1,82E-09;2,99E-13;5,31E-14;1,82E-09
11,81;8,23E-12;1,82E-14;1,99E-14;8,27E-12;4,30E-11;2,41E-14;2,06E-14;4,30E-11;3,90E-10;8,34E-14;2,79E-14;3,90E-10;1,93E-09;3,47E-13;6,04E-14;1,93E-09
11,82;8,42E-12;1,38E-14;2,25E-14;8,45E-12;4,65E-11;2,12E-14;2,35E-14;4,65E-11;4,27E-10;9,56E-14;3,37E-14;4,27E-10;2,12E-09;4,26E-13;7,88E-14;2,12E-09
11,83;8,87E-12;1,45E-14;2,20E-14;8,90E-12;4,96E-11;2,45E-14;2,32E-14;4,97E-11;4,57E-10;1,24E-13;3,49E-14;4,57E-10;2,27E-09;5,65E-13;8,70E-14;2,27E-09
11,84;9,15E-12;1,48E-14;1,92E-14;9,18E-12;5,25E-11;2,94E-14;2,06E-14;5,26E-11;4,86E-10;1,76E-13;3,44E-14;4,86E-10;2,41E-09;8,26E-13;9,56E-14;2,41E-09
11,85;9,76E-12;1,67E-14;2,51E-14;9,81E-12;5,68E-11;3,00E-14;2,66E-14;5,68E-11;5,27E-10;1,63E-13;4,12E-14;5,27E-10;2,62E-09;7,54E-13;1,06E-13;2,62E-09
11,86;1,02E-11;2,03E-14;1,95E-14;1,02E-11;6,01E-11;4,05E-14;2,20E-14;6,02E-11;5,59E-10;2,42E-13;4,66E-14;5,60E-10;2,78E-09;1,14E-12;1,56E-13;2,78E-09
11,87;1,03E-11;2,11E-14;2,05E-14;1,03E-11;6,32E-11;4,23E-14;2,40E-14;6,32E-11;5,92E-10;2,54E-13;5,95E-14;5,92E-10;2,94E-09;1,20E-12;2,17E-13;2,94E-09
11,88;1,07E-11;1,64E-14;1,98E-14;1,07E-11;6,75E-11;4,70E-14;2,42E-14;6,76E-11;6,36E-10;3,53E-13;6,86E-14;6,36E-10;3,16E-09;1,71E-12;2,66E-13;3,16E-09
11,89;1,16E-11;1,88E-14;2,02E-14;1,17E-11;7,42E-11;5,68E-14;2,72E-14;7,42E-11;7,00E-10;4,37E-13;9,76E-14;7,00E-10;3,48E-09;2,13E-12;4,10E-13;3,48E-09
11,90;1,18E-11;2,60E-14;2,57E-14;1,19E-11;7,76E-11;8,28E-14;3,28E-14;7,77E-11;7,35E-10;6,50E-13;1,04E-13;7,36E-10;3,66E-09;3,17E-12;4,21E-13;3,66E-09
11,91;1,22E-11;2,23E-14;2,25E-14;1,22E-11;8,25E-11;9,71E-14;3,43E-14;8,26E-11;7,85E-10;8,46E-13;1,53E-13;7,86E-10;3,91E-09;4,17E-12;6,79E-13;3,91E-09
11,92;1,31E-11;3,34E-14;1,90E-14;1,32E-11;8,90E-11;1,43E-13;3,45E-14;8,92E-11;8,48E-10;1,24E-12;1,89E-13;8,49E-10;4,22E-09;6,09E-12;8,76E-13;4,23E-09
11,93;1,37E-11;3,27E-14;1,98E-14;1,37E-11;9,67E-11;1,84E-13;4,25E-14;9,69E-11;9,27E-10;1,70E-12;2,70E-13;9,29E-10;4,62E-09;8,42E-12;1,28E-12;4,63E-09
11,94;1,43E-11;4,19E-14;2,46E-14;1,44E-11;1,04E-10;2,66E-13;5,66E-14;1,04E-10;1,00E-09;2,51E-12;3,77E-13;1,00E-09;4,99E-09;1,25E-11;1,80E-12;5,00E-09
11,95;1,50E-11;5,52E-14;2,65E-14;1,51E-11;1,10E-10;3,85E-13;7,04E-14;1,10E-10;1,06E-09;3,68E-12;5,09E-13;1,06E-09;5,27E-09;1,83E-11;2,46E-12;5,29E-09
11,96;1,62E-11;6,47E-14;2,73E-14;1,63E-11;1,19E-10;4,80E-13;8,27E-14;1,20E-10;1,15E-09;4,63E-12;6,37E-13;1,15E-09;5,72E-09;2,31E-11;3,10E-12;5,75E-09
11,97;1,71E-11;7,38E-14;2,67E-14;1,72E-11;1,29E-10;5,74E-13;9,07E-14;1,30E-10;1,25E-09;5,58E-12;7,31E-13;1,25E-09;6,22E-09;2,78E-11;3,57E-12;6,25E-09
11,98;1,76E-11;6,92E-14;3,38E-14;1,77E-11;1,35E-10;5,50E-13;1,07E-13;1,35E-10;1,30E-09;5,35E-12;8,35E-13;1,31E-09;6,51E-09;2,67E-11;4,07E-12;6,54E-09
11,99;1,82E-11;8,04E-14;3,39E-14;1,83E-11;1,43E-10;6,41E-13;1,09E-13;1,43E-10;1,39E-09;6,24E-12;8,59E-13;1,40E-09;6,92E-09;3,11E-11;4,19E-12;6,96E-09
12,00;1,93E-11;8,44E-14;3,04E-14;1,94E-11;1,52E-10;6,75E-13;1,14E-13;1,53E-10;1,48E-09;6,58E-12;9,46E-13;1,49E-09;7,40E-09;3,28E-11;4,65E-12;7,44E-09
12,01;2,03E-11;9,61E-14;3,38E-14;2,04E-11;1,63E-10;7,64E-13;1,22E-13;1,64E-10;1,59E-09;7,44E-12;1,01E-12;1,60E-09;7,92E-09;3,71E-11;4,94E-12;7,96E-09
12,02;2,13E-11;9,40E-14;3,21E-14;2,15E-11;1,73E-10;8,02E-13;1,30E-13;1,74E-10;1,69E-09;7,88E-12;1,11E-12;1,69E-09;8,41E-09;3,93E-11;5,47E-12;8,45E-09
12,03;2,24E-11;9,65E-14;3,34E-14;2,25E-11;1,83E-10;8,03E-13;1,35E-13;1,84E-10;1,79E-09;7,87E-12;1,15E-12;1,80E-09;8,94E-09;3,93E-11;5,67E-12;8,98E-09
12,04;2,34E-11;1,06E-13;3,65E-14;2,36E-11;1,95E-10;8,72E-13;1,38E-13;1,96E-10;1,91E-09;8,53E-12;1,16E-12;1,92E-09;9,54E-09;4,26E-11;5,68E-12;9,59E-09
12,05;2,50E-11;1,10E-13;3,48E-14;2,51E-11;2,08E-10;8,98E-13;1,48E-13;2,09E-10;2,04E-09;8,78E-12;1,28E-12;2,05E-09;1,02E-08;4,38E-11;6,33E-12;1,02E-08
12,06;2,62E-11;1,13E-13;3,63E-14;2,64E-11;2,22E-10;9,59E-13;1,50E-13;2,23E-10;2,18E-09;9,41E-12;1,28E-12;2,19E-09;1,09E-08;4,70E-11;6,33E-12;1,09E-08
12,07;2,71E-11;1,25E-13;3,83E-14;2,73E-11;2,32E-10;1,04E-12;1,64E-13;2,33E-10;2,28E-09;1,02E-11;1,42E-12;2,29E-09;1,14E-08;5,07E-11;7,00E-12;1,14E-08
12,08;2,89E-11;1,30E-13;3,83E-14;2,91E-11;2,49E-10;1,12E-12;1,75E-13;2,50E-10;2,45E-09;1,10E-11;1,54E-12;2,46E-09;1,22E-08;5,51E-11;7,63E-12;1,23E-08
12,09;3,06E-11;1,45E-13;3,88E-14;3,08E-11;2,66E-10;1,29E-12;1,95E-13;2,67E-10;2,62E-09;1,28E-11;1,76E-12;2,63E-09;1,31E-08;6,39E-11;8,70E-12;1,31E-08
12,10;3,22E-11;1,66E-13;4,50E-14;3,24E-11;2,83E-10;1,47E-12;2,28E-13;2,85E-10;2,79E-09;1,45E-11;2,06E-12;2,81E-09;1,40E-08;7,22E-11;1,02E-11;1,40E-08
12,11;3,43E-11;1,86E-13;4,56E-14;3,45E-11;3,02E-10;1,68E-12;2,49E-13;3,04E-10;2,98E-09;1,66E-11;2,28E-12;3,00E-09;1,49E-08;8,30E-11;1,13E-11;1,50E-08
12,12;3,63E-11;2,14E-13;5,69E-14;3,65E-11;3,23E-10;1,94E-12;2,96E-13;3,25E-10;3,19E-09;1,92E-11;2,68E-12;3,21E-09;1,59E-08;9,60E-11;1,33E-11;1,60E-08
12,13;3,82E-11;2,50E-13;6,25E-14;3,86E-11;3,43E-10;2,33E-12;3,42E-13;3,46E-10;3,40E-09;2,31E-11;3,13E-12;3,42E-09;1,70E-08;1,15E-10;1,55E-11;1,71E-08
12,14;4,09E-11;3,08E-13;6,80E-14;4,13E-11;3,70E-10;2,87E-12;4,11E-13;3,74E-10;3,67E-09;2,85E-11;3,84E-12;3,70E-09;1,83E-08;1,42E-10;1,91E-11;1,85E-08
12,15;4,31E-11;3,80E-13;7,99E-14;4,36E-11;3,92E-10;3,58E-12;5,06E-13;3,96E-10;3,88E-09;3,56E-11;4,77E-12;3,92E-09;1,94E-08;1,78E-10;2,37E-11;1,96E-08
12,16;4,61E-11;4,83E-13;1,02E-13;4,67E-11;4,23E-10;4,61E-12;6,51E-13;4,28E-10;4,19E-09;4,59E-11;6,15E-12;4,24E-09;2,09E-08;2,29E-10;3,06E-11;2,12E-08
12,17;4,90E-11;6,42E-13;1,18E-13;4,98E-11;4,51E-10;6,20E-12;8,82E-13;4,58E-10;4,47E-09;6,18E-11;8,52E-12;4,54E-09;2,23E-08;3,09E-10;4,25E-11;2,27E-08
12,18;5,17E-11;8,36E-13;1,56E-13;5,27E-11;4,79E-10;8,09E-12;1,15E-12;4,88E-10;4,75E-09;8,07E-11;1,11E-11;4,84E-09;2,37E-08;4,03E-10;5,55E-11;2,42E-08
12,19;5,54E-11;1,05E-12;1,94E-13;5,66E-11;5,15E-10;1,01E-11;1,46E-12;5,27E-10;5,11E-09;1,01E-10;1,41E-11;5,23E-09;2,55E-08;5,06E-10;7,03E-11;2,61E-08
12,20;5,87E-11;1,25E-12;2,14E-13;6,02E-11;5,47E-10;1,22E-11;1,71E-12;5,61E-10;5,43E-09;1,22E-10;1,67E-11;5,57E-09;2,71E-08;6,08E-10;8,34E-11;2,78E-08
12,21;6,09E-11;1,39E-12;2,39E-13;6,25E-11;5,70E-10;1,36E-11;1,92E-12;5,86E-10;5,66E-09;1,35E-10;1,87E-11;5,82E-09;2,83E-08;6,76E-10;9,35E-11;2,91E-08
12,22;6,31E-11;1,54E-12;2,58E-13;6,49E-11;5,92E-10;1,51E-11;2,10E-12;6,10E-10;5,89E-09;1,50E-10;2,05E-11;6,06E-09;2,94E-08;7,52E-10;1,02E-10;3,03E-08
12,23;6,55E-11;1,66E-12;2,76E-13;6,75E-11;6,17E-10;1,62E-11;2,26E-12;6,36E-10;6,13E-09;1,62E-10;2,21E-11;6,32E-09;3,06E-08;8,09E-10;1,10E-10;3,16E-08
12,24;6,77E-11;1,75E-12;2,90E-13;6,97E-11;6,39E-10;1,71E-11;2,40E-12;6,58E-10;6,35E-09;1,71E-10;2,34E-11;6,54E-09;3,17E-08;8,55E-10;1,17E-10;3,27E-08
12,25;6,94E-11;1,87E-12;3,04E-13;7,16E-11;6,56E-10;1,82E-11;2,53E-12;6,77E-10;6,52E-09;1,81E-10;2,48E-11;6,73E-09;3,26E-08;9,05E-10;1,24E-10;3,36E-08
12,26;7,13E-11;1,96E-12;3,24E-13;7,36E-11;6,74E-10;1,91E-11;2,63E-12;6,96E-10;6,71E-09;1,91E-10;2,57E-11;6,92E-09;3,35E-08;9,54E-10;1,28E-10;3,46E-08
12,27;7,24E-11;1,99E-12;3,38E-13;7,47E-11;6,84E-10;1,94E-11;2,69E-12;7,06E-10;6,80E-09;1,94E-10;2,62E-11;7,02E-09;3,40E-08;9,69E-10;1,31E-10;3,51E-08
12,28;7,40E-11;2,02E-12;3,39E-13;7,64E-11;6,98E-10;1,96E-11;2,72E-12;7,20E-10;6,94E-09;1,96E-10;2,65E-11;7,16E-09;3,47E-08;9,80E-10;1,32E-10;3,58E-08
12,29;7,50E-11;2,00E-12;3,33E-13;7,73E-11;7,09E-10;1,95E-11;2,73E-12;7,31E-10;7,05E-09;1,95E-10;2,67E-11;7,27E-09;3,52E-08;9,73E-10;1,33E-10;3,63E-08
12,30;7,54E-11;1,99E-12;3,34E-13;7,77E-11;7,12E-10;1,94E-11;2,71E-12;7,34E-10;7,08E-09;1,93E-10;2,65E-11;7,30E-09;3,54E-08;9,65E-10;1,32E-10;3,65E-08
12,31;7,61E-11;1,97E-12;3,27E-13;7,84E-11;7,20E-10;1,91E-11;2,64E-12;7,41E-10;7,16E-09;1,90E-10;2,58E-11;7,37E-09;3,58E-08;9,52E-10;1,29E-10;3,68E-08
12,32;7,64E-11;1,90E-12;3,19E-13;7,86E-11;7,23E-10;1,85E-11;2,60E-12;7,44E-10;7,18E-09;1,84E-10;2,54E-11;7,39E-09;3,59E-08;9,21E-10;1,27E-10;3,70E-08
12,33;7,67E-11;1,83E-12;3,10E-13;7,88E-11;7,26E-10;1,79E-11;2,51E-12;7,46E-10;7,22E-09;1,79E-10;2,45E-11;7,42E-09;3,61E-08;8,93E-10;1,22E-10;3,71E-08
12,34;7,54E-11;1,77E-12;2,88E-13;7,74E-11;7,13E-10;1,72E-11;2,39E-12;7,33E-10;7,09E-09;1,72E-10;2,34E-11;7,29E-09;3,54E-08;8,59E-10;1,17E-10;3,64E-08
12,35;7,54E-11;1,66E-12;2,84E-13;7,74E-11;7,14E-10;1,62E-11;2,28E-12;7,32E-10;7,10E-09;1,62E-10;2,22E-11;7,28E-09;3,55E-08;8,09E-10;1,11E-10;3,64E-08
12,36;7,52E-11;1,58E-12;2,71E-13;7,71E-11;7,11E-10;1,54E-11;2,14E-12;7,29E-10;7,07E-09;1,53E-10;2,09E-11;7,25E-09;3,53E-08;7,66E-10;1,04E-10;3,62E-08
12,37;7,47E-11;1,47E-12;2,44E-13;7,64E-11;7,05E-10;1,43E-11;2,00E-12;7,22E-10;7,01E-09;1,43E-10;1,95E-11;7,17E-09;3,50E-08;7,15E-10;9,73E-11;3,59E-08
12,38;7,36E-11;1,37E-12;2,32E-13;7,52E-11;6,96E-10;1,33E-11;1,84E-12;7,12E-10;6,92E-09;1,32E-10;1,79E-11;7,07E-09;3,46E-08;6,61E-10;8,91E-11;3,54E-08
12,39;7,37E-11;1,27E-12;2,15E-13;7,52E-11;6,96E-10;1,23E-11;1,72E-12;7,10E-10;6,91E-09;1,23E-10;1,68E-11;7,05E-09;3,46E-08;6,15E-10;8,36E-11;3,53E-08
12,40;7,29E-11;1,20E-12;1,97E-13;7,43E-11;6,89E-10;1,16E-11;1,61E-12;7,02E-10;6,85E-09;1,15E-10;1,57E-11;6,98E-09;3,42E-08;5,76E-10;7,83E-11;3,49E-08
12,41;7,19E-11;1,15E-12;1,92E-13;7,33E-11;6,81E-10;1,11E-11;1,51E-12;6,93E-10;6,77E-09;1,10E-10;1,47E-11;6,90E-09;3,38E-08;5,51E-10;7,34E-11;3,45E-08
12,42;7,12E-11;1,08E-12;1,81E-13;7,24E-11;6,72E-10;1,05E-11;1,44E-12;6,84E-10;6,68E-09;1,04E-10;1,41E-11;6,80E-09;3,34E-08;5,22E-10;7,02E-11;3,40E-08
12,43;7,13E-11;1,03E-12;1,88E-13;7,25E-11;6,74E-10;9,96E-12;1,41E-12;6,86E-10;6,70E-09;9,92E-11;1,37E-11;6,82E-09;3,35E-08;4,96E-10;6,81E-11;3,41E-08
12,44;7,02E-11;9,86E-13;1,74E-13;7,14E-11;6,64E-10;9,50E-12;1,35E-12;6,74E-10;6,60E-09;9,46E-11;1,31E-11;6,70E-09;3,30E-08;4,73E-10;6,54E-11;3,35E-08
12,45;6,99E-11;9,73E-13;1,71E-13;7,11E-11;6,61E-10;9,36E-12;1,28E-12;6,71E-10;6,57E-09;9,32E-11;1,24E-11;6,67E-09;3,28E-08;4,66E-10;6,20E-11;3,33E-08
12,46;6,97E-11;9,37E-13;1,75E-13;7,09E-11;6,58E-10;9,01E-12;1,28E-12;6,68E-10;6,54E-09;8,97E-11;1,24E-11;6,64E-09;3,27E-08;4,49E-10;6,16E-11;3,32E-08
12,47;6,88E-11;9,14E-13;1,65E-13;6,98E-11;6,48E-10;8,84E-12;1,24E-12;6,58E-10;6,44E-09;8,81E-11;1,20E-11;6,54E-09;3,22E-08;4,41E-10;5,97E-11;3,27E-08
12,48;6,86E-11;9,03E-13;1,61E-13;6,96E-11;6,47E-10;8,67E-12;1,22E-12;6,57E-10;6,43E-09;8,64E-11;1,18E-11;6,53E-09;3,21E-08;4,32E-10;5,88E-11;3,26E-08
12,49;6,80E-11;8,94E-13;1,56E-13;6,90E-11;6,40E-10;8,60E-12;1,22E-12;6,50E-10;6,36E-09;8,57E-11;1,19E-11;6,46E-09;3,18E-08;4,28E-10;5,94E-11;3,23E-08
12,50;6,75E-11;8,84E-13;1,59E-13;6,85E-11;6,36E-10;8,54E-12;1,22E-12;6,46E-10;6,32E-09;8,51E-11;1,18E-11;6,42E-09;3,16E-08;4,26E-10;5,88E-11;3,21E-08
12,51;6,76E-11;8,88E-13;1,59E-13;6,87E-11;6,38E-10;8,55E-12;1,22E-12;6,47E-10;6,34E-09;8,52E-11;1,19E-11;6,43E-09;3,17E-08;4,26E-10;5,92E-11;3,22E-08
12,52;6,74E-11;8,95E-13;1,67E-13;6,84E-11;6,35E-10;8,60E-12;1,22E-12;6,44E-10;6,31E-09;8,57E-11;1,17E-11;6,40E-09;3,15E-08;4,28E-10;5,84E-11;3,20E-08
12,53;6,77E-11;8,83E-13;1,56E-13;6,87E-11;6,37E-10;8,50E-12;1,20E-12;6,47E-10;6,34E-09;8,47E-11;1,17E-11;6,43E-09;3,17E-08;4,23E-10;5,82E-11;3,21E-08
12,54;6,80E-11;8,91E-13;1,56E-13;6,90E-11;6,41E-10;8,62E-12;1,22E-12;6,51E-10;6,37E-09;8,59E-11;1,18E-11;6,47E-09;3,18E-08;4,29E-10;5,89E-11;3,23E-08
12,55;6,73E-11;8,97E-13;1,60E-13;6,83E-11;6,35E-10;8,67E-12;1,20E-12;6,45E-10;6,31E-09;8,64E-11;1,16E-11;6,41E-09;3,15E-08;4,32E-10;5,79E-11;3,20E-08
12,56;6,74E-11;9,12E-13;1,60E-13;6,85E-11;6,36E-10;8,81E-12;1,24E-12;6,46E-10;6,32E-09;8,78E-11;1,21E-11;6,42E-09;3,16E-08;4,39E-10;6,01E-11;3,21E-08
12,57;6,75E-11;9,40E-13;1,69E-13;6,87E-11;6,36E-10;9,09E-12;1,27E-12;6,46E-10;6,32E-09;9,06E-11;1,23E-11;6,42E-09;3,16E-08;4,53E-10;6,13E-11;3,21E-08
12,58;6,80E-11;9,67E-13;1,67E-13;6,92E-11;6,40E-10;9,32E-12;1,29E-12;6,50E-10;6,35E-09;9,29E-11;1,25E-11;6,46E-09;3,18E-08;4,64E-10;6,25E-11;3,23E-08
12,59;6,79E-11;1,00E-12;1,79E-13;6,91E-11;6,36E-10;9,67E-12;1,36E-12;6,47E-10;6,32E-09;9,63E-11;1,32E-11;6,43E-09;3,16E-08;4,82E-10;6,59E-11;3,21E-08
12,60;6,85E-11;1,05E-12;1,82E-13;6,97E-11;6,44E-10;1,01E-11;1,43E-12;6,55E-10;6,40E-09;1,01E-10;1,39E-11;6,51E-09;3,20E-08;5,05E-10;6,92E-11;3,25E-08
12,61;6,92E-11;1,13E-12;1,87E-13;7,05E-11;6,50E-10;1,10E-11;1,53E-12;6,63E-10;6,46E-09;1,10E-10;1,50E-11;6,59E-09;3,23E-08;5,48E-10;7,47E-11;3,29E-08
12,62;6,89E-11;1,23E-12;2,08E-13;7,04E-11;6,51E-10;1,20E-11;1,69E-12;6,64E-10;6,47E-09;1,19E-10;1,65E-11;6,61E-09;3,23E-08;5,97E-10;8,21E-11;3,30E-08
12,63;6,92E-11;1,29E-12;2,19E-13;7,07E-11;6,50E-10;1,25E-11;1,75E-12;6,64E-10;6,46E-09;1,25E-10;1,70E-11;6,60E-09;3,23E-08;6,25E-10;8,49E-11;3,30E-08
12,64;6,92E-11;1,32E-12;2,30E-13;7,08E-11;6,51E-10;1,28E-11;1,81E-12;6,65E-10;6,47E-09;1,28E-10;1,76E-11;6,61E-09;3,23E-08;6,39E-10;8,80E-11;3,30E-08
12,65;6,97E-11;1,34E-12;2,35E-13;7,13E-11;6,54E-10;1,31E-11;1,84E-12;6,69E-10;6,50E-09;1,30E-10;1,79E-11;6,65E-09;3,25E-08;6,51E-10;8,95E-11;3,32E-08
12,66;6,96E-11;1,38E-12;2,29E-13;7,12E-11;6,51E-10;1,34E-11;1,88E-12;6,66E-10;6,47E-09;1,33E-10;1,84E-11;6,62E-09;3,23E-08;6,67E-10;9,17E-11;3,31E-08
12,67;6,90E-11;1,39E-12;2,36E-13;7,07E-11;6,47E-10;1,34E-11;1,90E-12;6,62E-10;6,43E-09;1,34E-10;1,85E-11;6,58E-09;3,21E-08;6,68E-10;9,25E-11;3,29E-08
12,68;6,85E-11;1,39E-12;2,39E-13;7,02E-11;6,40E-10;1,35E-11;1,90E-12;6,55E-10;6,35E-09;1,35E-10;1,85E-11;6,51E-09;3,17E-08;6,75E-10;9,23E-11;3,25E-08
12,69;6,75E-11;1,42E-12;2,38E-13;6,91E-11;6,34E-10;1,38E-11;1,90E-12;6,49E-10;6,30E-09;1,38E-10;1,85E-11;6,45E-09;3,15E-08;6,89E-10;9,25E-11;3,22E-08
12,70;6,66E-11;1,40E-12;2,33E-13;6,82E-11;6,26E-10;1,36E-11;1,90E-12;6,42E-10;6,22E-09;1,36E-10;1,86E-11;6,38E-09;3,11E-08;6,78E-10;9,29E-11;3,19E-08
12,71;6,49E-11;1,36E-12;2,33E-13;6,65E-11;6,08E-10;1,32E-11;1,89E-12;6,23E-10;6,04E-09;1,32E-10;1,84E-11;6,19E-09;3,02E-08;6,59E-10;9,19E-11;3,09E-08
12,72;6,33E-11;1,33E-12;2,31E-13;6,49E-11;5,93E-10;1,29E-11;1,85E-12;6,08E-10;5,89E-09;1,29E-10;1,80E-11;6,03E-09;2,94E-08;6,44E-10;8,98E-11;3,02E-08
12,73;6,13E-11;1,28E-12;2,21E-13;6,28E-11;5,73E-10;1,24E-11;1,76E-12;5,87E-10;5,69E-09;1,24E-10;1,71E-11;5,83E-09;2,84E-08;6,18E-10;8,55E-11;2,91E-08
12,74;5,92E-11;1,17E-12;2,10E-13;6,06E-11;5,51E-10;1,14E-11;1,65E-12;5,64E-10;5,47E-09;1,14E-10;1,60E-11;5,60E-09;2,73E-08;5,69E-10;7,99E-11;2,80E-08
12,75;5,68E-11;1,04E-12;1,88E-13;5,80E-11;5,24E-10;1,01E-11;1,45E-12;5,35E-10;5,19E-09;1,01E-10;1,40E-11;5,31E-09;2,60E-08;5,04E-10;7,00E-11;2,65E-08
12,76;5,28E-11;8,68E-13;1,58E-13;5,38E-11;4,89E-10;8,41E-12;1,22E-12;4,98E-10;4,85E-09;8,38E-11;1,18E-11;4,94E-09;2,42E-08;4,19E-10;5,90E-11;2,47E-08
12,77;4,97E-11;7,51E-13;1,42E-13;5,06E-11;4,54E-10;7,24E-12;1,05E-12;4,63E-10;4,50E-09;7,22E-11;1,01E-11;4,58E-09;2,25E-08;3,61E-10;5,04E-11;2,29E-08
12,78;4,68E-11;6,67E-13;1,25E-13;4,76E-11;4,26E-10;6,42E-12;9,06E-13;4,33E-10;4,22E-09;6,39E-11;8,72E-12;4,29E-09;2,11E-08;3,20E-10;4,35E-11;2,14E-08
12,79;4,37E-11;6,00E-13;1,09E-13;4,44E-11;3,92E-10;5,74E-12;8,10E-13;3,99E-10;3,87E-09;5,71E-11;7,82E-12;3,94E-09;1,94E-08;2,85E-10;3,90E-11;1,97E-08
12,80;4,08E-11;5,37E-13;1,02E-13;4,15E-11;3,63E-10;5,10E-12;7,30E-13;3,69E-10;3,58E-09;5,07E-11;7,01E-12;3,64E-09;1,79E-08;2,54E-10;3,49E-11;1,82E-08
12,81;3,76E-11;5,01E-13;9,73E-14;3,82E-11;3,31E-10;4,67E-12;6,61E-13;3,36E-10;3,26E-09;4,63E-11;6,30E-12;3,31E-09;1,63E-08;2,31E-10;3,13E-11;1,65E-08
12,82;3,54E-11;4,51E-13;9,87E-14;3,59E-11;3,06E-10;4,24E-12;6,19E-13;3,11E-10;3,01E-09;4,21E-11;5,82E-12;3,06E-09;1,50E-08;2,10E-10;2,89E-11;1,53E-08
12,83;3,18E-11;3,95E-13;8,78E-14;3,23E-11;2,71E-10;3,67E-12;5,53E-13;2,75E-10;2,66E-09;3,64E-11;5,21E-12;2,70E-09;1,33E-08;1,82E-10;2,59E-11;1,35E-08
12,84;2,88E-11;3,72E-13;8,58E-14;2,93E-11;2,40E-10;3,41E-12;4,99E-13;2,44E-10;2,35E-09;3,38E-11;4,63E-12;2,39E-09;1,17E-08;1,69E-10;2,30E-11;1,19E-08
12,85;2,56E-11;3,49E-13;9,52E-14;2,60E-11;2,07E-10;3,13E-12;4,73E-13;2,11E-10;2,02E-09;3,09E-11;4,25E-12;2,06E-09;1,01E-08;1,54E-10;2,10E-11;1,03E-08
12,86;2,23E-11;2,94E-13;8,63E-14;2,27E-11;1,73E-10;2,59E-12;3,91E-13;1,76E-10;1,68E-09;2,56E-11;3,43E-12;1,71E-09;8,37E-09;1,28E-10;1,70E-11;8,51E-09
12,87;1,87E-11;2,43E-13;1,02E-13;1,90E-11;1,35E-10;1,92E-12;3,29E-13;1,37E-10;1,30E-09;1,87E-11;2,59E-12;1,32E-09;6,47E-09;9,35E-11;1,27E-11;6,57E-09
12,88;1,70E-11;2,09E-13;1,30E-13;1,74E-11;1,06E-10;1,30E-12;2,72E-13;1,08E-10;1,00E-09;1,22E-11;1,70E-12;1,01E-09;4,97E-09;6,09E-11;8,02E-12;5,04E-09
12,89;1,60E-11;1,92E-13;1,26E-13;1,63E-11;9,75E-11;1,12E-12;2,47E-13;9,89E-11;9,12E-10;1,03E-11;1,46E-12;9,24E-10;4,53E-09;5,14E-11;6,83E-12;4,59E-09
12,90;1,48E-11;1,74E-13;1,03E-13;1,51E-11;9,56E-11;1,24E-12;2,51E-13;9,70E-11;9,03E-10;1,19E-11;1,73E-12;9,17E-10;4,49E-09;5,93E-11;8,31E-12;4,56E-09
12,91;1,49E-11;1,52E-13;7,11E-14;1,52E-11;1,01E-10;1,21E-12;2,21E-13;1,02E-10;9,61E-10;1,18E-11;1,72E-12;9,75E-10;4,79E-09;5,89E-11;8,38E-12;4,85E-09
12,92;1,51E-11;1,36E-13;5,80E-14;1,53E-11;1,04E-10;1,06E-12;1,83E-13;1,05E-10;9,90E-10;1,03E-11;1,44E-12;1,00E-09;4,93E-09;5,15E-11;7,01E-12;4,99E-09
12,93;1,60E-11;1,23E-13;4,76E-14;1,62E-11;1,11E-10;9,67E-13;1,67E-13;1,12E-10;1,06E-09;9,40E-12;1,37E-12;1,07E-09;5,29E-09;4,69E-11;6,69E-12;5,34E-09
