zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 10A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
11,97;6,16E-12;1,88E-14;2,26E-14;6,20E-12;2,24E-11;4,42E-14;2,47E-14;2,24E-11;1,84E-10;2,98E-13;4,61E-14;1,85E-10;9,04E-10;1,43E-12;1,41E-13;9,05E-10
11,98;6,35E-12;1,89E-14;2,49E-14;6,39E-12;2,39E-11;4,58E-14;2,72E-14;2,39E-11;1,99E-10;3,15E-13;4,99E-14;1,99E-10;9,77E-10;1,51E-12;1,51E-13;9,79E-10
11,99;6,33E-12;1,95E-14;3,03E-14;6,38E-12;2,48E-11;5,04E-14;3,28E-14;2,48E-11;2,09E-10;3,59E-13;5,81E-14;2,09E-10;1,03E-09;1,73E-12;1,71E-13;1,03E-09
12,00;6,79E-12;1,88E-14;3,11E-14;6,84E-12;2,70E-11;5,02E-14;3,36E-14;2,71E-11;2,29E-10;3,65E-13;5,86E-14;2,30E-10;1,13E-09;1,76E-12;1,70E-13;1,13E-09
12,01;6,93E-12;2,17E-14;2,85E-14;6,98E-12;2,84E-11;5,80E-14;3,14E-14;2,85E-11;2,44E-10;4,21E-13;6,00E-14;2,44E-10;1,20E-09;2,04E-12;1,87E-13;1,20E-09
12,02;7,17E-12;2,18E-14;2,33E-14;7,21E-12;3,01E-11;5,66E-14;2,64E-14;3,02E-11;2,60E-10;4,04E-13;5,71E-14;2,60E-10;1,28E-09;1,95E-12;1,93E-13;1,28E-09
12,03;7,08E-12;2,28E-14;2,69E-14;7,13E-12;3,12E-11;6,12E-14;3,02E-14;3,13E-11;2,73E-10;4,45E-13;6,23E-14;2,73E-10;1,35E-09;2,15E-12;2,05E-13;1,35E-09
12,04;7,13E-12;2,27E-14;2,06E-14;7,17E-12;3,27E-11;6,40E-14;2,40E-14;3,28E-11;2,88E-10;4,77E-13;5,81E-14;2,89E-10;1,42E-09;2,31E-12;2,09E-13;1,43E-09
12,05;7,28E-12;2,59E-14;1,93E-14;7,33E-12;3,45E-11;6,97E-14;2,30E-14;3,46E-11;3,07E-10;5,08E-13;5,96E-14;3,08E-10;1,52E-09;2,45E-12;2,23E-13;1,52E-09
12,06;7,73E-12;2,57E-14;2,03E-14;7,77E-12;3,75E-11;7,38E-14;2,41E-14;3,76E-11;3,35E-10;5,55E-13;6,23E-14;3,36E-10;1,66E-09;2,69E-12;2,32E-13;1,66E-09
12,07;7,88E-12;2,55E-14;2,71E-14;7,93E-12;3,95E-11;7,70E-14;3,13E-14;3,96E-11;3,56E-10;5,92E-13;7,38E-14;3,57E-10;1,76E-09;2,88E-12;2,63E-13;1,77E-09
12,08;8,20E-12;3,02E-14;2,34E-14;8,25E-12;4,20E-11;8,68E-14;2,80E-14;4,21E-11;3,80E-10;6,53E-13;7,45E-14;3,81E-10;1,88E-09;3,17E-12;2,81E-13;1,89E-09
12,09;8,07E-12;3,03E-14;2,72E-14;8,13E-12;4,38E-11;9,55E-14;3,23E-14;4,39E-11;4,01E-10;7,47E-13;8,34E-14;4,02E-10;1,99E-09;3,64E-12;3,11E-13;1,99E-09
12,10;8,53E-12;3,30E-14;3,28E-14;8,60E-12;4,73E-11;1,09E-13;3,89E-14;4,74E-11;4,34E-10;8,69E-13;1,00E-13;4,35E-10;2,16E-09;4,25E-12;3,73E-13;2,16E-09
12,11;8,77E-12;3,43E-14;3,43E-14;8,84E-12;5,02E-11;1,22E-13;4,15E-14;5,04E-11;4,65E-10;1,00E-12;1,13E-13;4,66E-10;2,31E-09;4,90E-12;4,32E-13;2,31E-09
12,12;8,92E-12;3,84E-14;3,59E-14;9,00E-12;5,23E-11;1,43E-13;4,44E-14;5,25E-11;4,86E-10;1,19E-12;1,29E-13;4,87E-10;2,41E-09;5,84E-12;5,04E-13;2,42E-09
12,13;9,42E-12;3,77E-14;3,03E-14;9,49E-12;5,57E-11;1,62E-13;4,03E-14;5,59E-11;5,18E-10;1,40E-12;1,41E-13;5,20E-10;2,57E-09;6,91E-12;5,87E-13;2,58E-09
12,14;1,01E-11;4,24E-14;3,60E-14;1,02E-11;5,97E-11;1,99E-13;4,82E-14;5,99E-11;5,56E-10;1,76E-12;1,69E-13;5,58E-10;2,76E-09;8,72E-12;7,08E-13;2,77E-09
12,15;1,05E-11;4,58E-14;3,48E-14;1,05E-11;6,30E-11;2,41E-13;5,02E-14;6,33E-11;5,89E-10;2,19E-12;2,04E-13;5,91E-10;2,92E-09;1,09E-11;8,87E-13;2,94E-09
12,16;1,09E-11;5,77E-14;4,33E-14;1,10E-11;6,75E-11;3,10E-13;6,30E-14;6,78E-11;6,33E-10;2,83E-12;2,60E-13;6,36E-10;3,15E-09;1,40E-11;1,14E-12;3,16E-09
12,17;1,13E-11;7,52E-14;4,66E-14;1,15E-11;7,16E-11;4,09E-13;7,28E-14;7,20E-11;6,74E-10;3,75E-12;3,35E-13;6,78E-10;3,35E-09;1,86E-11;1,50E-12;3,37E-09
12,18;1,18E-11;8,96E-14;5,24E-14;1,20E-11;7,58E-11;5,26E-13;8,73E-14;7,64E-11;7,15E-10;4,89E-12;4,37E-13;7,21E-10;3,56E-09;2,43E-11;1,99E-12;3,58E-09
12,19;1,23E-11;1,02E-13;5,57E-14;1,25E-11;8,12E-11;6,53E-13;9,93E-14;8,19E-11;7,70E-10;6,16E-12;5,35E-13;7,77E-10;3,83E-09;3,06E-11;2,47E-12;3,86E-09
12,20;1,31E-11;1,23E-13;6,13E-14;1,33E-11;8,68E-11;7,77E-13;1,13E-13;8,77E-11;8,24E-10;7,31E-12;6,34E-13;8,32E-10;4,10E-09;3,64E-11;2,95E-12;4,14E-09
12,21;1,32E-11;1,29E-13;6,29E-14;1,33E-11;8,96E-11;8,61E-13;1,22E-13;9,06E-11;8,55E-10;8,18E-12;7,13E-13;8,63E-10;4,25E-09;4,07E-11;3,34E-12;4,30E-09
12,22;1,36E-11;1,38E-13;6,73E-14;1,38E-11;9,34E-11;9,43E-13;1,32E-13;9,45E-11;8,91E-10;8,99E-12;7,78E-13;9,01E-10;4,44E-09;4,48E-11;3,65E-12;4,49E-09
12,23;1,38E-11;1,52E-13;7,67E-14;1,40E-11;9,76E-11;1,03E-12;1,47E-13;9,88E-11;9,36E-10;9,78E-12;8,48E-13;9,47E-10;4,66E-09;4,87E-11;3,96E-12;4,71E-09
12,24;1,40E-11;1,61E-13;7,49E-14;1,42E-11;1,00E-10;1,09E-12;1,49E-13;1,01E-10;9,60E-10;1,04E-11;8,95E-13;9,72E-10;4,78E-09;5,16E-11;4,21E-12;4,84E-09
12,25;1,43E-11;1,64E-13;7,71E-14;1,46E-11;1,03E-10;1,15E-12;1,56E-13;1,04E-10;9,89E-10;1,10E-11;9,44E-13;1,00E-09;4,93E-09;5,50E-11;4,45E-12;4,99E-09
12,26;1,43E-11;1,69E-13;8,39E-14;1,46E-11;1,05E-10;1,21E-12;1,67E-13;1,07E-10;1,01E-09;1,16E-11;9,95E-13;1,03E-09;5,06E-09;5,77E-11;4,67E-12;5,12E-09
12,27;1,48E-11;1,73E-13;8,74E-14;1,50E-11;1,08E-10;1,23E-12;1,71E-13;1,09E-10;1,04E-09;1,18E-11;1,01E-12;1,05E-09;5,16E-09;5,86E-11;4,75E-12;5,23E-09
12,28;1,49E-11;1,83E-13;7,80E-14;1,52E-11;1,09E-10;1,25E-12;1,62E-13;1,11E-10;1,05E-09;1,19E-11;1,01E-12;1,07E-09;5,25E-09;5,94E-11;4,75E-12;5,32E-09
12,29;1,48E-11;1,73E-13;8,83E-14;1,51E-11;1,10E-10;1,24E-12;1,73E-13;1,12E-10;1,06E-09;1,19E-11;1,02E-12;1,08E-09;5,30E-09;5,93E-11;4,80E-12;5,37E-09
12,30;1,53E-11;1,76E-13;9,19E-14;1,55E-11;1,12E-10;1,24E-12;1,76E-13;1,13E-10;1,08E-09;1,19E-11;1,01E-12;1,09E-09;5,38E-09;5,92E-11;4,74E-12;5,44E-09
12,31;1,54E-11;1,74E-13;8,21E-14;1,57E-11;1,12E-10;1,22E-12;1,65E-13;1,14E-10;1,08E-09;1,16E-11;9,99E-13;1,09E-09;5,38E-09;5,79E-11;4,70E-12;5,45E-09
12,32;1,55E-11;1,73E-13;7,66E-14;1,58E-11;1,13E-10;1,19E-12;1,58E-13;1,14E-10;1,09E-09;1,13E-11;9,74E-13;1,10E-09;5,42E-09;5,63E-11;4,60E-12;5,49E-09
12,33;1,53E-11;1,64E-13;7,93E-14;1,55E-11;1,13E-10;1,15E-12;1,58E-13;1,14E-10;1,09E-09;1,10E-11;9,42E-13;1,10E-09;5,41E-09;5,48E-11;4,43E-12;5,47E-09
12,34;1,53E-11;1,59E-13;7,86E-14;1,56E-11;1,12E-10;1,10E-12;1,54E-13;1,13E-10;1,08E-09;1,05E-11;9,06E-13;1,09E-09;5,39E-09;5,24E-11;4,25E-12;5,44E-09
12,35;1,56E-11;1,53E-13;7,47E-14;1,59E-11;1,12E-10;1,06E-12;1,47E-13;1,13E-10;1,08E-09;1,01E-11;8,68E-13;1,09E-09;5,36E-09;5,02E-11;4,07E-12;5,42E-09
12,36;1,49E-11;1,44E-13;7,83E-14;1,51E-11;1,11E-10;9,93E-13;1,46E-13;1,12E-10;1,07E-09;9,48E-12;8,19E-13;1,08E-09;5,32E-09;4,72E-11;3,81E-12;5,37E-09
12,37;1,50E-11;1,38E-13;7,23E-14;1,52E-11;1,09E-10;9,17E-13;1,34E-13;1,10E-10;1,05E-09;8,71E-12;7,55E-13;1,06E-09;5,24E-09;4,34E-11;3,51E-12;5,29E-09
12,38;1,49E-11;1,29E-13;6,89E-14;1,51E-11;1,09E-10;8,60E-13;1,27E-13;1,10E-10;1,05E-09;8,17E-12;7,08E-13;1,06E-09;5,21E-09;4,06E-11;3,29E-12;5,26E-09
12,39;1,48E-11;1,23E-13;6,97E-14;1,50E-11;1,08E-10;8,08E-13;1,23E-13;1,09E-10;1,04E-09;7,66E-12;6,61E-13;1,05E-09;5,20E-09;3,81E-11;3,05E-12;5,24E-09
12,40;1,47E-11;1,26E-13;7,61E-14;1,49E-11;1,07E-10;7,64E-13;1,27E-13;1,08E-10;1,03E-09;7,14E-12;6,35E-13;1,04E-09;5,16E-09;3,55E-11;2,89E-12;5,20E-09
12,41;1,46E-11;1,11E-13;6,71E-14;1,48E-11;1,06E-10;7,10E-13;1,15E-13;1,07E-10;1,02E-09;6,70E-12;5,96E-13;1,03E-09;5,10E-09;3,33E-11;2,73E-12;5,14E-09
12,42;1,44E-11;1,00E-13;5,87E-14;1,46E-11;1,05E-10;6,70E-13;1,04E-13;1,06E-10;1,01E-09;6,37E-12;5,56E-13;1,02E-09;5,06E-09;3,17E-11;2,57E-12;5,09E-09
12,43;1,46E-11;1,03E-13;6,69E-14;1,48E-11;1,04E-10;6,41E-13;1,10E-13;1,05E-10;1,00E-09;6,03E-12;5,44E-13;1,01E-09;4,99E-09;3,00E-11;2,47E-12;5,02E-09
12,44;1,45E-11;9,25E-14;6,52E-14;1,47E-11;1,04E-10;6,15E-13;1,07E-13;1,05E-10;1,00E-09;5,84E-12;5,23E-13;1,01E-09;4,99E-09;2,90E-11;2,37E-12;5,02E-09
12,45;1,46E-11;9,43E-14;4,97E-14;1,48E-11;1,04E-10;6,02E-13;8,97E-14;1,05E-10;1,00E-09;5,68E-12;4,89E-13;1,01E-09;4,99E-09;2,83E-11;2,26E-12;5,02E-09
12,46;1,46E-11;1,01E-13;4,99E-14;1,47E-11;1,04E-10;5,86E-13;8,89E-14;1,04E-10;9,94E-10;5,44E-12;4,78E-13;1,00E-09;4,95E-09;2,70E-11;2,21E-12;4,98E-09
12,47;1,46E-11;9,08E-14;6,05E-14;1,47E-11;1,03E-10;5,71E-13;9,81E-14;1,04E-10;9,87E-10;5,37E-12;4,74E-13;9,93E-10;4,92E-09;2,67E-11;2,15E-12;4,95E-09
12,48;1,43E-11;9,22E-14;5,58E-14;1,44E-11;1,02E-10;5,58E-13;9,34E-14;1,03E-10;9,78E-10;5,22E-12;4,70E-13;9,84E-10;4,87E-09;2,59E-11;2,14E-12;4,90E-09
12,49;1,45E-11;8,89E-14;5,50E-14;1,46E-11;1,02E-10;5,51E-13;9,22E-14;1,03E-10;9,83E-10;5,17E-12;4,65E-13;9,88E-10;4,89E-09;2,57E-11;2,12E-12;4,92E-09
12,50;1,44E-11;8,93E-14;4,88E-14;1,45E-11;1,01E-10;5,51E-13;8,58E-14;1,02E-10;9,72E-10;5,17E-12;4,56E-13;9,78E-10;4,84E-09;2,57E-11;2,10E-12;4,87E-09
12,51;1,42E-11;9,10E-14;4,67E-14;1,43E-11;1,01E-10;5,50E-13;8,36E-14;1,02E-10;9,72E-10;5,15E-12;4,52E-13;9,77E-10;4,84E-09;2,56E-11;2,09E-12;4,87E-09
12,52;1,43E-11;9,25E-14;5,48E-14;1,44E-11;1,00E-10;5,52E-13;9,13E-14;1,01E-10;9,60E-10;5,14E-12;4,56E-13;9,66E-10;4,78E-09;2,55E-11;2,08E-12;4,81E-09
12,53;1,43E-11;8,78E-14;4,88E-14;1,44E-11;1,01E-10;5,44E-13;8,50E-14;1,01E-10;9,64E-10;5,10E-12;4,47E-13;9,70E-10;4,80E-09;2,54E-11;2,05E-12;4,83E-09
12,54;1,41E-11;9,17E-14;5,59E-14;1,42E-11;1,00E-10;5,56E-13;9,21E-14;1,01E-10;9,64E-10;5,20E-12;4,54E-13;9,70E-10;4,80E-09;2,59E-11;2,06E-12;4,83E-09
12,55;1,40E-11;9,34E-14;5,96E-14;1,41E-11;9,99E-11;5,58E-13;9,66E-14;1,01E-10;9,59E-10;5,20E-12;4,66E-13;9,65E-10;4,78E-09;2,58E-11;2,11E-12;4,81E-09
12,56;1,45E-11;9,06E-14;5,24E-14;1,46E-11;1,02E-10;5,62E-13;8,95E-14;1,02E-10;9,74E-10;5,28E-12;4,60E-13;9,80E-10;4,85E-09;2,62E-11;2,11E-12;4,88E-09
12,57;1,43E-11;9,02E-14;5,26E-14;1,44E-11;1,01E-10;5,67E-13;9,09E-14;1,01E-10;9,66E-10;5,33E-12;4,73E-13;9,71E-10;4,81E-09;2,65E-11;2,17E-12;4,84E-09
12,58;1,45E-11;9,38E-14;5,53E-14;1,46E-11;1,02E-10;6,01E-13;9,59E-14;1,02E-10;9,74E-10;5,67E-12;5,02E-13;9,80E-10;4,85E-09;2,82E-11;2,31E-12;4,88E-09
12,59;1,42E-11;9,67E-14;6,06E-14;1,44E-11;1,01E-10;6,25E-13;1,02E-13;1,02E-10;9,70E-10;5,91E-12;5,16E-13;9,76E-10;4,83E-09;2,94E-11;2,36E-12;4,86E-09
12,60;1,44E-11;1,00E-13;6,36E-14;1,46E-11;1,02E-10;6,47E-13;1,07E-13;1,03E-10;9,82E-10;6,12E-12;5,45E-13;9,88E-10;4,89E-09;3,04E-11;2,49E-12;4,92E-09
12,61;1,43E-11;1,07E-13;6,66E-14;1,45E-11;1,02E-10;6,93E-13;1,14E-13;1,03E-10;9,78E-10;6,55E-12;5,85E-13;9,85E-10;4,87E-09;3,26E-11;2,68E-12;4,91E-09
12,62;1,46E-11;1,15E-13;6,44E-14;1,48E-11;1,03E-10;7,56E-13;1,16E-13;1,04E-10;9,85E-10;7,16E-12;6,28E-13;9,92E-10;4,90E-09;3,56E-11;2,91E-12;4,94E-09
12,63;1,45E-11;1,16E-13;6,55E-14;1,47E-11;1,04E-10;7,87E-13;1,19E-13;1,05E-10;9,95E-10;7,51E-12;6,55E-13;1,00E-09;4,96E-09;3,74E-11;3,04E-12;5,00E-09
12,64;1,46E-11;1,22E-13;7,32E-14;1,48E-11;1,04E-10;8,15E-13;1,29E-13;1,05E-10;9,94E-10;7,74E-12;6,88E-13;1,00E-09;4,95E-09;3,85E-11;3,17E-12;4,99E-09
12,65;1,45E-11;1,21E-13;6,96E-14;1,47E-11;1,03E-10;8,31E-13;1,26E-13;1,04E-10;9,84E-10;7,93E-12;6,94E-13;9,92E-10;4,90E-09;3,95E-11;3,22E-12;4,94E-09
12,66;1,45E-11;1,28E-13;7,05E-14;1,47E-11;1,02E-10;8,53E-13;1,28E-13;1,03E-10;9,77E-10;8,11E-12;7,01E-13;9,86E-10;4,86E-09;4,03E-11;3,25E-12;4,91E-09
12,67;1,48E-11;1,29E-13;6,71E-14;1,50E-11;1,02E-10;8,55E-13;1,25E-13;1,03E-10;9,76E-10;8,12E-12;7,04E-13;9,85E-10;4,86E-09;4,04E-11;3,28E-12;4,90E-09
12,68;1,44E-11;1,29E-13;6,82E-14;1,46E-11;1,00E-10;8,61E-13;1,27E-13;1,01E-10;9,61E-10;8,19E-12;7,10E-13;9,70E-10;4,79E-09;4,08E-11;3,30E-12;4,83E-09
12,69;1,47E-11;1,28E-13;6,69E-14;1,49E-11;1,01E-10;8,60E-13;1,25E-13;1,02E-10;9,59E-10;8,18E-12;7,08E-13;9,68E-10;4,77E-09;4,07E-11;3,30E-12;4,82E-09
12,70;1,44E-11;1,22E-13;6,48E-14;1,46E-11;9,89E-11;8,49E-13;1,23E-13;9,99E-11;9,44E-10;8,12E-12;7,02E-13;9,53E-10;4,70E-09;4,04E-11;3,28E-12;4,74E-09
12,71;1,38E-11;1,30E-13;6,21E-14;1,40E-11;9,55E-11;8,52E-13;1,19E-13;9,64E-11;9,12E-10;8,07E-12;6,84E-13;9,21E-10;4,54E-09;4,02E-11;3,20E-12;4,58E-09
12,72;1,36E-11;1,15E-13;6,88E-14;1,38E-11;9,30E-11;8,17E-13;1,25E-13;9,40E-11;8,87E-10;7,84E-12;6,82E-13;8,96E-10;4,42E-09;3,90E-11;3,16E-12;4,46E-09
12,73;1,33E-11;1,23E-13;7,14E-14;1,35E-11;9,00E-11;7,87E-13;1,25E-13;9,09E-11;8,57E-10;7,43E-12;6,62E-13;8,65E-10;4,26E-09;3,69E-11;3,05E-12;4,30E-09
12,74;1,28E-11;1,06E-13;6,91E-14;1,29E-11;8,55E-11;7,24E-13;1,18E-13;8,64E-11;8,13E-10;6,90E-12;6,06E-13;8,21E-10;4,05E-09;3,44E-11;2,78E-12;4,08E-09
12,75;1,23E-11;1,01E-13;6,07E-14;1,24E-11;8,09E-11;6,47E-13;1,04E-13;8,16E-11;7,67E-10;6,11E-12;5,38E-13;7,73E-10;3,82E-09;3,04E-11;2,47E-12;3,85E-09
12,76;1,19E-11;9,10E-14;5,42E-14;1,21E-11;7,59E-11;5,50E-13;9,02E-14;7,66E-11;7,16E-10;5,14E-12;4,49E-13;7,22E-10;3,56E-09;2,55E-11;2,05E-12;3,59E-09
12,77;1,15E-11;7,99E-14;5,29E-14;1,17E-11;7,09E-11;4,61E-13;8,37E-14;7,14E-11;6,64E-10;4,27E-12;3,92E-13;6,69E-10;3,30E-09;2,12E-11;1,76E-12;3,32E-09
12,78;1,09E-11;7,38E-14;4,82E-14;1,10E-11;6,61E-11;4,10E-13;7,58E-14;6,66E-11;6,18E-10;3,78E-12;3,51E-13;6,22E-10;3,07E-09;1,87E-11;1,57E-12;3,09E-09
12,79;1,05E-11;6,32E-14;5,14E-14;1,06E-11;6,18E-11;3,64E-13;7,51E-14;6,22E-11;5,75E-10;3,37E-12;3,13E-13;5,79E-10;2,86E-09;1,67E-11;1,37E-12;2,88E-09
12,80;1,06E-11;6,44E-14;4,68E-14;1,07E-11;5,78E-11;3,38E-13;6,83E-14;5,82E-11;5,30E-10;3,08E-12;2,83E-13;5,33E-10;2,63E-09;1,53E-11;1,24E-12;2,64E-09
12,81;1,00E-11;5,60E-14;4,45E-14;1,01E-11;5,29E-11;3,00E-13;6,37E-14;5,32E-11;4,81E-10;2,74E-12;2,57E-13;4,84E-10;2,38E-09;1,36E-11;1,11E-12;2,40E-09
12,82;9,74E-12;5,97E-14;4,43E-14;9,85E-12;4,84E-11;2,70E-13;6,16E-14;4,88E-11;4,35E-10;2,38E-12;2,34E-13;4,38E-10;2,15E-09;1,17E-11;1,00E-12;2,17E-09
12,83;9,31E-12;5,29E-14;4,02E-14;9,41E-12;4,38E-11;2,43E-13;5,53E-14;4,41E-11;3,89E-10;2,14E-12;2,07E-13;3,91E-10;1,92E-09;1,06E-11;8,81E-13;1,93E-09
12,84;8,77E-12;6,03E-14;4,27E-14;8,88E-12;3,93E-11;2,37E-13;5,64E-14;3,96E-11;3,44E-10;2,00E-12;1,93E-13;3,47E-10;1,70E-09;9,84E-12;8,01E-13;1,71E-09
12,85;8,80E-12;5,66E-14;4,65E-14;8,91E-12;3,55E-11;2,19E-13;5,91E-14;3,58E-11;3,03E-10;1,84E-12;1,85E-13;3,05E-10;1,49E-09;9,04E-12;7,45E-13;1,50E-09
12,86;8,34E-12;6,43E-14;5,76E-14;8,46E-12;2,99E-11;1,96E-13;6,77E-14;3,02E-11;2,46E-10;1,52E-12;1,69E-13;2,47E-10;1,21E-09;7,38E-12;6,17E-13;1,21E-09
12,87;8,41E-12;8,51E-14;7,93E-14;8,58E-12;2,53E-11;1,81E-13;8,67E-14;2,56E-11;1,95E-10;1,14E-12;1,60E-13;1,96E-10;9,47E-10;5,43E-12;4,88E-13;9,53E-10
12,88;8,68E-12;1,01E-13;1,20E-13;8,90E-12;2,13E-11;1,59E-13;1,25E-13;2,16E-11;1,47E-10;7,39E-13;1,72E-13;1,48E-10;7,07E-10;3,31E-12;3,80E-13;7,11E-10
12,89;8,60E-12;1,12E-13;1,31E-13;8,85E-12;2,01E-11;1,62E-13;1,35E-13;2,04E-11;1,35E-10;6,66E-13;1,77E-13;1,36E-10;6,48E-10;2,90E-12;3,64E-13;6,51E-10
12,90;7,72E-12;7,68E-14;9,27E-14;7,89E-12;1,93E-11;1,36E-13;9,74E-14;1,95E-11;1,35E-10;7,26E-13;1,44E-13;1,35E-10;6,47E-10;3,35E-12;3,51E-13;6,51E-10
12,91;7,17E-12;5,31E-14;5,54E-14;7,28E-12;1,96E-11;1,11E-13;5,98E-14;1,98E-11;1,44E-10;6,92E-13;1,04E-13;1,45E-10;6,96E-10;3,28E-12;2,99E-13;6,99E-10
12,92;7,28E-12;3,66E-14;4,27E-14;7,36E-12;2,00E-11;8,69E-14;4,67E-14;2,01E-11;1,47E-10;5,90E-13;8,64E-14;1,48E-10;7,11E-10;2,83E-12;2,63E-13;7,14E-10
12,93;7,23E-12;3,97E-14;3,49E-14;7,31E-12;2,05E-11;8,78E-14;3,87E-14;2,06E-11;1,53E-10;5,69E-13;7,64E-14;1,54E-10;7,43E-10;2,71E-12;2,44E-13;7,46E-10
12,94;7,18E-12;3,73E-14;2,73E-14;7,25E-12;2,14E-11;9,14E-14;3,20E-14;2,15E-11;1,64E-10;6,33E-13;7,85E-14;1,64E-10;7,96E-10;3,04E-12;2,85E-13;8,00E-10
12,95;7,02E-12;3,14E-14;2,24E-14;7,08E-12;2,16E-11;1,09E-13;2,86E-14;2,17E-11;1,67E-10;8,89E-13;9,06E-14;1,68E-10;8,16E-10;4,35E-12;3,66E-13;8,20E-10
12,96;7,26E-12;3,61E-14;2,62E-14;7,32E-12;2,23E-11;1,29E-13;3,34E-14;2,24E-11;1,72E-10;1,05E-12;1,05E-13;1,73E-10;8,38E-10;5,17E-12;4,23E-13;8,44E-10
12,97;7,18E-12;3,32E-14;2,93E-14;7,25E-12;2,23E-11;1,30E-13;3,70E-14;2,25E-11;1,74E-10;1,10E-12;1,14E-13;1,75E-10;8,47E-10;5,39E-12;4,58E-13;8,53E-10
12,98;7,44E-12;3,10E-14;2,95E-14;7,50E-12;2,30E-11;1,26E-13;3,71E-14;2,31E-11;1,78E-10;1,07E-12;1,13E-13;1,79E-10;8,67E-10;5,28E-12;4,50E-13;8,73E-10
12,99;7,18E-12;3,10E-14;2,86E-14;7,23E-12;2,22E-11;1,16E-13;3,55E-14;2,24E-11;1,73E-10;9,64E-13;1,04E-13;1,74E-10;8,41E-10;4,74E-12;4,11E-13;8,46E-10
13,00;7,00E-12;2,63E-14;2,83E-14;7,05E-12;2,22E-11;1,05E-13;3,46E-14;2,23E-11;1,74E-10;8,94E-13;9,73E-14;1,75E-10;8,49E-10;4,40E-12;3,76E-13;8,53E-10
13,01;6,69E-12;2,30E-14;2,79E-14;6,74E-12;2,14E-11;9,43E-14;3,35E-14;2,15E-11;1,68E-10;8,07E-13;8,98E-14;1,69E-10;8,21E-10;3,98E-12;3,40E-13;8,25E-10
13,02;6,70E-12;2,43E-14;2,15E-14;6,75E-12;2,14E-11;8,71E-14;2,66E-14;2,15E-11;1,69E-10;7,16E-13;7,85E-14;1,69E-10;8,23E-10;3,51E-12;3,09E-13;8,27E-10
13,03;6,68E-12;2,41E-14;2,17E-14;6,72E-12;2,14E-11;8,70E-14;2,65E-14;2,15E-11;1,69E-10;7,16E-13;7,51E-14;1,69E-10;8,23E-10;3,51E-12;2,91E-13;8,27E-10
13,04;6,83E-12;2,51E-14;2,00E-14;6,87E-12;2,08E-11;8,42E-14;2,49E-14;2,09E-11;1,61E-10;6,76E-13;7,38E-14;1,61E-10;7,82E-10;3,30E-12;2,91E-13;7,85E-10
13,05;6,72E-12;2,32E-14;2,35E-14;6,77E-12;2,03E-11;8,00E-14;2,81E-14;2,04E-11;1,56E-10;6,47E-13;7,37E-14;1,57E-10;7,59E-10;3,17E-12;2,76E-13;7,63E-10
13,06;6,48E-12;2,20E-14;2,56E-14;6,53E-12;1,98E-11;7,58E-14;2,99E-14;1,99E-11;1,53E-10;6,14E-13;7,23E-14;1,54E-10;7,46E-10;3,00E-12;2,61E-13;7,49E-10
13,07;6,26E-12;2,07E-14;1,70E-14;6,30E-12;1,90E-11;7,34E-14;2,11E-14;1,91E-11;1,47E-10;6,01E-13;6,26E-14;1,47E-10;7,14E-10;2,94E-12;2,47E-13;7,17E-10
13,08;6,64E-12;2,23E-14;2,37E-14;6,68E-12;1,93E-11;7,31E-14;2,77E-14;1,94E-11;1,46E-10;5,81E-13;6,82E-14;1,47E-10;7,09E-10;2,84E-12;2,48E-13;7,13E-10
13,09;6,29E-12;1,97E-14;2,84E-14;6,34E-12;1,85E-11;6,85E-14;3,22E-14;1,86E-11;1,41E-10;5,57E-13;7,05E-14;1,41E-10;6,83E-10;2,73E-12;2,40E-13;6,86E-10
13,10;6,33E-12;2,11E-14;2,39E-14;6,37E-12;1,86E-11;6,88E-14;2,75E-14;1,87E-11;1,41E-10;5,46E-13;6,38E-14;1,42E-10;6,86E-10;2,67E-12;2,25E-13;6,89E-10
13,11;6,10E-12;2,03E-14;2,21E-14;6,14E-12;1,81E-11;6,81E-14;2,57E-14;1,82E-11;1,38E-10;5,46E-13;6,18E-14;1,39E-10;6,73E-10;2,67E-12;2,22E-13;6,76E-10
13,12;5,73E-12;1,82E-14;2,29E-14;5,77E-12;1,75E-11;6,25E-14;2,64E-14;1,76E-11;1,35E-10;5,05E-13;6,18E-14;1,36E-10;6,59E-10;2,47E-12;2,19E-13;6,61E-10
13,13;5,77E-12;2,31E-14;1,79E-14;5,81E-12;1,72E-11;6,64E-14;2,12E-14;1,72E-11;1,31E-10;5,00E-13;5,48E-14;1,32E-10;6,37E-10;2,42E-12;2,04E-13;6,40E-10
13,14;5,67E-12;2,76E-14;2,06E-14;5,72E-12;1,68E-11;7,10E-14;2,40E-14;1,69E-11;1,28E-10;5,06E-13;5,75E-14;1,29E-10;6,24E-10;2,44E-12;2,06E-13;6,27E-10
13,15;5,93E-12;1,93E-14;1,97E-14;5,97E-12;1,71E-11;6,03E-14;2,28E-14;1,72E-11;1,29E-10;4,70E-13;5,34E-14;1,29E-10;6,24E-10;2,29E-12;1,90E-13;6,27E-10
