zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 0,1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;1,46E-10;6,94E-12;1,73E-12;1,55E-10;1,42E-09;6,92E-11;1,70E-11;1,50E-09;1,41E-08;6,91E-10;1,70E-10;1,50E-08;7,06E-08;3,46E-09;8,49E-10;7,49E-08
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
11,96;9,12E-11;1,12E-12;2,88E-13;9,26E-11;8,71E-10;1,10E-11;2,66E-12;8,85E-10;8,67E-09;1,10E-10;2,64E-11;8,81E-09;4,33E-08;5,49E-10;1,32E-10;4,40E-08
11,97;9,63E-11;1,24E-12;3,12E-13;9,78E-11;9,22E-10;1,23E-11;2,94E-12;9,37E-10;9,18E-09;1,23E-10;2,92E-11;9,33E-09;4,59E-08;6,13E-10;1,46E-10;4,66E-08
11,98;1,02E-10;1,35E-12;3,65E-13;1,03E-10;9,78E-10;1,34E-11;3,44E-12;9,95E-10;9,74E-09;1,34E-10;3,42E-11;9,91E-09;4,87E-08;6,69E-10;1,71E-10;4,95E-08
11,99;1,09E-10;1,47E-12;3,97E-13;1,11E-10;1,05E-09;1,46E-11;3,75E-12;1,07E-09;1,05E-08;1,46E-10;3,73E-11;1,07E-08;5,25E-08;7,28E-10;1,86E-10;5,34E-08
12,00;1,17E-10;1,55E-12;3,87E-13;1,19E-10;1,13E-09;1,53E-11;3,62E-12;1,15E-09;1,13E-08;1,53E-10;3,60E-11;1,15E-08;5,64E-08;7,66E-10;1,80E-10;5,73E-08
12,01;1,27E-10;1,74E-12;4,22E-13;1,29E-10;1,23E-09;1,73E-11;4,05E-12;1,25E-09;1,22E-08;1,72E-10;4,04E-11;1,24E-08;6,11E-08;8,62E-10;2,02E-10;6,21E-08
12,02;1,33E-10;1,85E-12;4,45E-13;1,35E-10;1,29E-09;1,83E-11;4,26E-12;1,32E-09;1,29E-08;1,83E-10;4,24E-11;1,31E-08;6,45E-08;9,15E-10;2,12E-10;6,56E-08
12,03;1,41E-10;1,83E-12;4,74E-13;1,44E-10;1,38E-09;1,81E-11;4,52E-12;1,40E-09;1,37E-08;1,81E-10;4,50E-11;1,39E-08;6,86E-08;9,06E-10;2,25E-10;6,97E-08
12,04;1,51E-10;1,95E-12;4,96E-13;1,54E-10;1,47E-09;1,93E-11;4,75E-12;1,50E-09;1,47E-08;1,93E-10;4,73E-11;1,49E-08;7,35E-08;9,66E-10;2,36E-10;7,47E-08
12,05;1,58E-10;1,99E-12;5,35E-13;1,61E-10;1,54E-09;1,98E-11;5,14E-12;1,57E-09;1,54E-08;1,97E-10;5,12E-11;1,56E-08;7,69E-08;9,87E-10;2,56E-10;7,81E-08
12,06;1,68E-10;2,12E-12;5,38E-13;1,70E-10;1,64E-09;2,11E-11;5,19E-12;1,67E-09;1,64E-08;2,11E-10;5,17E-11;1,66E-08;8,17E-08;1,05E-09;2,58E-10;8,30E-08
12,07;1,77E-10;2,29E-12;5,84E-13;1,80E-10;1,73E-09;2,28E-11;5,64E-12;1,76E-09;1,73E-08;2,28E-10;5,61E-11;1,76E-08;8,64E-08;1,14E-09;2,81E-10;8,78E-08
12,08;1,89E-10;2,50E-12;6,08E-13;1,92E-10;1,85E-09;2,48E-11;5,88E-12;1,88E-09;1,85E-08;2,48E-10;5,86E-11;1,88E-08;9,23E-08;1,24E-09;2,93E-10;9,38E-08
12,09;2,04E-10;2,71E-12;6,95E-13;2,08E-10;2,00E-09;2,69E-11;6,74E-12;2,03E-09;2,00E-08;2,69E-10;6,72E-11;2,03E-08;9,98E-08;1,35E-09;3,36E-10;1,01E-07
12,10;2,13E-10;3,05E-12;7,73E-13;2,17E-10;2,09E-09;3,03E-11;7,53E-12;2,13E-09;2,08E-08;3,02E-10;7,52E-11;2,12E-08;1,04E-07;1,51E-09;3,76E-10;1,06E-07
12,11;2,29E-10;3,47E-12;9,00E-13;2,33E-10;2,25E-09;3,45E-11;8,74E-12;2,29E-09;2,25E-08;3,44E-10;8,71E-11;2,29E-08;1,12E-07;1,72E-09;4,35E-10;1,14E-07
12,12;2,45E-10;4,09E-12;9,72E-13;2,50E-10;2,41E-09;4,07E-11;9,48E-12;2,46E-09;2,40E-08;4,07E-10;9,46E-11;2,45E-08;1,20E-07;2,04E-09;4,73E-10;1,23E-07
12,13;2,62E-10;4,61E-12;1,19E-12;2,68E-10;2,58E-09;4,59E-11;1,16E-11;2,63E-09;2,57E-08;4,59E-10;1,16E-10;2,63E-08;1,29E-07;2,30E-09;5,80E-10;1,31E-07
12,14;2,76E-10;5,64E-12;1,44E-12;2,83E-10;2,72E-09;5,62E-11;1,42E-11;2,79E-09;2,72E-08;5,62E-10;1,41E-10;2,79E-08;1,36E-07;2,81E-09;7,07E-10;1,39E-07
12,15;2,96E-10;7,08E-12;1,76E-12;3,05E-10;2,92E-09;7,06E-11;1,73E-11;3,01E-09;2,92E-08;7,06E-10;1,73E-10;3,00E-08;1,46E-07;3,53E-09;8,64E-10;1,50E-07
12,16;3,11E-10;9,02E-12;2,20E-12;3,23E-10;3,07E-09;9,00E-11;2,18E-11;3,18E-09;3,07E-08;9,00E-10;2,17E-10;3,18E-08;1,53E-07;4,50E-09;1,09E-09;1,59E-07
12,17;3,32E-10;1,18E-11;2,96E-12;3,46E-10;3,27E-09;1,18E-10;2,92E-11;3,42E-09;3,27E-08;1,18E-09;2,92E-10;3,42E-08;1,64E-07;5,90E-09;1,46E-09;1,71E-07
12,18;3,57E-10;1,56E-11;3,79E-12;3,76E-10;3,53E-09;1,56E-10;3,76E-11;3,72E-09;3,52E-08;1,56E-09;3,76E-10;3,71E-08;1,76E-07;7,79E-09;1,88E-09;1,86E-07
12,19;3,79E-10;1,99E-11;4,92E-12;4,03E-10;3,75E-09;1,98E-10;4,89E-11;3,99E-09;3,74E-08;1,98E-09;4,88E-10;3,99E-08;1,87E-07;9,92E-09;2,44E-09;1,99E-07
12,20;4,01E-10;2,32E-11;5,84E-12;4,30E-10;3,97E-09;2,31E-10;5,81E-11;4,26E-09;3,97E-08;2,31E-09;5,80E-10;4,26E-08;1,99E-07;1,16E-08;2,90E-09;2,13E-07
12,21;4,23E-10;2,68E-11;6,62E-12;4,56E-10;4,19E-09;2,67E-10;6,58E-11;4,52E-09;4,19E-08;2,67E-09;6,58E-10;4,52E-08;2,09E-07;1,34E-08;3,29E-09;2,26E-07
12,22;4,46E-10;2,89E-11;7,07E-12;4,82E-10;4,42E-09;2,89E-10;7,03E-11;4,78E-09;4,42E-08;2,89E-09;7,03E-10;4,77E-08;2,21E-07;1,45E-08;3,51E-09;2,39E-07
12,23;4,61E-10;3,06E-11;7,60E-12;4,99E-10;4,57E-09;3,05E-10;7,56E-11;4,95E-09;4,57E-08;3,05E-09;7,56E-10;4,95E-08;2,28E-07;1,53E-08;3,78E-09;2,47E-07
12,24;4,70E-10;3,23E-11;7,95E-12;5,11E-10;4,66E-09;3,22E-10;7,91E-11;5,07E-09;4,66E-08;3,22E-09;7,91E-10;5,06E-08;2,33E-07;1,61E-08;3,95E-09;2,53E-07
12,25;4,84E-10;3,38E-11;8,29E-12;5,26E-10;4,80E-09;3,38E-10;8,25E-11;5,22E-09;4,80E-08;3,38E-09;8,24E-10;5,22E-08;2,40E-07;1,69E-08;4,12E-09;2,61E-07
12,26;4,97E-10;3,51E-11;8,63E-12;5,40E-10;4,93E-09;3,51E-10;8,58E-11;5,36E-09;4,92E-08;3,51E-09;8,58E-10;5,36E-08;2,46E-07;1,75E-08;4,29E-09;2,68E-07
12,27;5,14E-10;3,54E-11;8,79E-12;5,58E-10;5,10E-09;3,54E-10;8,74E-11;5,54E-09;5,09E-08;3,54E-09;8,73E-10;5,53E-08;2,55E-07;1,77E-08;4,37E-09;2,77E-07
12,28;5,13E-10;3,58E-11;8,74E-12;5,58E-10;5,09E-09;3,58E-10;8,70E-11;5,54E-09;5,09E-08;3,58E-09;8,69E-10;5,53E-08;2,54E-07;1,79E-08;4,35E-09;2,77E-07
12,29;5,21E-10;3,58E-11;8,81E-12;5,66E-10;5,17E-09;3,58E-10;8,77E-11;5,62E-09;5,17E-08;3,58E-09;8,76E-10;5,61E-08;2,58E-07;1,79E-08;4,38E-09;2,81E-07
12,30;5,25E-10;3,57E-11;8,70E-12;5,70E-10;5,21E-09;3,57E-10;8,65E-11;5,66E-09;5,21E-08;3,57E-09;8,65E-10;5,65E-08;2,60E-07;1,78E-08;4,32E-09;2,83E-07
12,31;5,29E-10;3,49E-11;8,63E-12;5,73E-10;5,25E-09;3,48E-10;8,58E-11;5,69E-09;5,25E-08;3,48E-09;8,58E-10;5,68E-08;2,62E-07;1,74E-08;4,29E-09;2,84E-07
12,32;5,30E-10;3,43E-11;8,43E-12;5,72E-10;5,26E-09;3,43E-10;8,38E-11;5,69E-09;5,26E-08;3,43E-09;8,37E-10;5,68E-08;2,63E-07;1,71E-08;4,19E-09;2,84E-07
12,33;5,32E-10;3,33E-11;8,24E-12;5,73E-10;5,28E-09;3,33E-10;8,19E-11;5,69E-09;5,27E-08;3,33E-09;8,19E-10;5,69E-08;2,64E-07;1,67E-08;4,10E-09;2,84E-07
12,34;5,35E-10;3,23E-11;7,90E-12;5,75E-10;5,32E-09;3,22E-10;7,86E-11;5,72E-09;5,31E-08;3,22E-09;7,86E-10;5,71E-08;2,66E-07;1,61E-08;3,93E-09;2,86E-07
12,35;5,31E-10;3,08E-11;7,54E-12;5,69E-10;5,26E-09;3,08E-10;7,50E-11;5,65E-09;5,26E-08;3,08E-09;7,50E-10;5,64E-08;2,63E-07;1,54E-08;3,75E-09;2,82E-07
12,36;5,27E-10;2,88E-11;7,08E-12;5,63E-10;5,23E-09;2,87E-10;7,04E-11;5,59E-09;5,23E-08;2,87E-09;7,03E-10;5,58E-08;2,61E-07;1,44E-08;3,52E-09;2,79E-07
12,37;5,18E-10;2,68E-11;6,67E-12;5,51E-10;5,14E-09;2,68E-10;6,63E-11;5,47E-09;5,13E-08;2,68E-09;6,62E-10;5,47E-08;2,57E-07;1,34E-08;3,31E-09;2,73E-07
12,38;5,13E-10;2,45E-11;6,15E-12;5,43E-10;5,09E-09;2,45E-10;6,11E-11;5,39E-09;5,08E-08;2,45E-09;6,11E-10;5,39E-08;2,54E-07;1,23E-08;3,05E-09;2,69E-07
12,39;5,08E-10;2,31E-11;5,71E-12;5,36E-10;5,04E-09;2,31E-10;5,67E-11;5,33E-09;5,03E-08;2,31E-09;5,66E-10;5,32E-08;2,52E-07;1,15E-08;2,83E-09;2,66E-07
12,40;4,98E-10;2,15E-11;5,43E-12;5,25E-10;4,95E-09;2,15E-10;5,39E-11;5,22E-09;4,94E-08;2,15E-09;5,39E-10;5,21E-08;2,47E-07;1,07E-08;2,69E-09;2,61E-07
12,41;4,97E-10;2,05E-11;5,12E-12;5,23E-10;4,93E-09;2,05E-10;5,08E-11;5,18E-09;4,93E-08;2,05E-09;5,08E-10;5,18E-08;2,46E-07;1,02E-08;2,54E-09;2,59E-07
12,42;4,95E-10;1,97E-11;4,95E-12;5,19E-10;4,91E-09;1,97E-10;4,91E-11;5,15E-09;4,90E-08;1,97E-09;4,91E-10;5,15E-08;2,45E-07;9,84E-09;2,45E-09;2,57E-07
12,43;4,94E-10;1,92E-11;4,80E-12;5,18E-10;4,90E-09;1,92E-10;4,76E-11;5,14E-09;4,89E-08;1,92E-09;4,76E-10;5,13E-08;2,45E-07;9,59E-09;2,38E-09;2,57E-07
12,44;4,88E-10;1,85E-11;4,58E-12;5,11E-10;4,84E-09;1,85E-10;4,55E-11;5,07E-09;4,84E-08;1,85E-09;4,55E-10;5,07E-08;2,42E-07;9,24E-09;2,27E-09;2,53E-07
12,45;4,83E-10;1,80E-11;4,45E-12;5,06E-10;4,79E-09;1,80E-10;4,41E-11;5,02E-09;4,79E-08;1,80E-09;4,41E-10;5,01E-08;2,39E-07;8,99E-09;2,20E-09;2,51E-07
12,46;4,85E-10;1,72E-11;4,38E-12;5,06E-10;4,81E-09;1,71E-10;4,34E-11;5,02E-09;4,80E-08;1,71E-09;4,34E-10;5,02E-08;2,40E-07;8,57E-09;2,17E-09;2,51E-07
12,47;4,80E-10;1,71E-11;4,31E-12;5,01E-10;4,76E-09;1,71E-10;4,27E-11;4,97E-09;4,76E-08;1,71E-09;4,27E-10;4,97E-08;2,38E-07;8,52E-09;2,13E-09;2,49E-07
12,48;4,79E-10;1,69E-11;4,29E-12;5,01E-10;4,75E-09;1,69E-10;4,25E-11;4,96E-09;4,75E-08;1,69E-09;4,25E-10;4,96E-08;2,37E-07;8,44E-09;2,13E-09;2,48E-07
12,49;4,74E-10;1,70E-11;4,22E-12;4,96E-10;4,70E-09;1,70E-10;4,18E-11;4,92E-09;4,70E-08;1,70E-09;4,18E-10;4,91E-08;2,35E-07;8,48E-09;2,09E-09;2,46E-07
12,50;4,75E-10;1,72E-11;4,23E-12;4,97E-10;4,71E-09;1,72E-10;4,20E-11;4,93E-09;4,71E-08;1,72E-09;4,20E-10;4,92E-08;2,35E-07;8,61E-09;2,10E-09;2,46E-07
12,51;4,74E-10;1,73E-11;4,23E-12;4,95E-10;4,70E-09;1,73E-10;4,20E-11;4,91E-09;4,69E-08;1,73E-09;4,20E-10;4,91E-08;2,35E-07;8,65E-09;2,10E-09;2,45E-07
12,52;4,72E-10;1,73E-11;4,23E-12;4,93E-10;4,68E-09;1,73E-10;4,19E-11;4,89E-09;4,67E-08;1,73E-09;4,19E-10;4,89E-08;2,34E-07;8,63E-09;2,09E-09;2,44E-07
12,53;4,72E-10;1,74E-11;4,20E-12;4,94E-10;4,68E-09;1,73E-10;4,16E-11;4,90E-09;4,68E-08;1,73E-09;4,16E-10;4,89E-08;2,34E-07;8,67E-09;2,08E-09;2,45E-07
12,54;4,72E-10;1,69E-11;4,21E-12;4,93E-10;4,68E-09;1,69E-10;4,18E-11;4,89E-09;4,67E-08;1,69E-09;4,18E-10;4,88E-08;2,34E-07;8,46E-09;2,09E-09;2,44E-07
12,55;4,72E-10;1,72E-11;4,23E-12;4,94E-10;4,68E-09;1,72E-10;4,20E-11;4,89E-09;4,68E-08;1,72E-09;4,20E-10;4,89E-08;2,34E-07;8,61E-09;2,10E-09;2,45E-07
12,56;4,68E-10;1,71E-11;4,24E-12;4,89E-10;4,64E-09;1,70E-10;4,20E-11;4,85E-09;4,63E-08;1,70E-09;4,20E-10;4,85E-08;2,32E-07;8,52E-09;2,10E-09;2,42E-07
12,57;4,69E-10;1,77E-11;4,35E-12;4,91E-10;4,65E-09;1,76E-10;4,32E-11;4,87E-09;4,64E-08;1,76E-09;4,31E-10;4,86E-08;2,32E-07;8,82E-09;2,16E-09;2,43E-07
12,58;4,75E-10;1,84E-11;4,44E-12;4,97E-10;4,70E-09;1,84E-10;4,41E-11;4,93E-09;4,70E-08;1,84E-09;4,41E-10;4,93E-08;2,35E-07;9,20E-09;2,21E-09;2,46E-07
12,59;4,74E-10;1,92E-11;4,61E-12;4,98E-10;4,69E-09;1,92E-10;4,57E-11;4,93E-09;4,69E-08;1,92E-09;4,57E-10;4,93E-08;2,34E-07;9,59E-09;2,28E-09;2,46E-07
12,60;4,78E-10;1,96E-11;4,79E-12;5,02E-10;4,73E-09;1,96E-10;4,76E-11;4,98E-09;4,73E-08;1,96E-09;4,75E-10;4,97E-08;2,36E-07;9,79E-09;2,38E-09;2,49E-07
12,61;4,81E-10;2,16E-11;5,24E-12;5,08E-10;4,77E-09;2,16E-10;5,20E-11;5,04E-09;4,77E-08;2,16E-09;5,19E-10;5,04E-08;2,38E-07;1,08E-08;2,60E-09;2,52E-07
12,62;4,82E-10;2,35E-11;5,73E-12;5,11E-10;4,78E-09;2,35E-10;5,69E-11;5,07E-09;4,78E-08;2,35E-09;5,68E-10;5,07E-08;2,39E-07;1,18E-08;2,84E-09;2,53E-07
12,63;4,82E-10;2,44E-11;5,94E-12;5,13E-10;4,79E-09;2,43E-10;5,90E-11;5,09E-09;4,78E-08;2,43E-09;5,90E-10;5,08E-08;2,39E-07;1,22E-08;2,95E-09;2,54E-07
12,64;4,81E-10;2,53E-11;6,18E-12;5,12E-10;4,77E-09;2,53E-10;6,14E-11;5,08E-09;4,76E-08;2,53E-09;6,14E-10;5,08E-08;2,38E-07;1,26E-08;3,07E-09;2,54E-07
12,65;4,87E-10;2,54E-11;6,35E-12;5,19E-10;4,83E-09;2,54E-10;6,31E-11;5,14E-09;4,82E-08;2,54E-09;6,31E-10;5,14E-08;2,41E-07;1,27E-08;3,15E-09;2,57E-07
12,66;4,82E-10;2,62E-11;6,43E-12;5,15E-10;4,78E-09;2,62E-10;6,39E-11;5,10E-09;4,77E-08;2,62E-09;6,38E-10;5,10E-08;2,39E-07;1,31E-08;3,19E-09;2,55E-07
12,67;4,78E-10;2,64E-11;6,43E-12;5,11E-10;4,74E-09;2,63E-10;6,39E-11;5,06E-09;4,73E-08;2,63E-09;6,39E-10;5,06E-08;2,37E-07;1,32E-08;3,19E-09;2,53E-07
12,68;4,76E-10;2,64E-11;6,51E-12;5,09E-10;4,72E-09;2,64E-10;6,48E-11;5,04E-09;4,71E-08;2,64E-09;6,48E-10;5,04E-08;2,36E-07;1,32E-08;3,24E-09;2,52E-07
12,69;4,69E-10;2,67E-11;6,63E-12;5,03E-10;4,65E-09;2,67E-10;6,61E-11;4,98E-09;4,65E-08;2,67E-09;6,61E-10;4,98E-08;2,32E-07;1,34E-08;3,30E-09;2,49E-07
12,70;4,62E-10;2,64E-11;6,53E-12;4,95E-10;4,57E-09;2,64E-10;6,50E-11;4,90E-09;4,57E-08;2,64E-09;6,50E-10;4,90E-08;2,28E-07;1,32E-08;3,25E-09;2,45E-07
12,71;4,53E-10;2,60E-11;6,37E-12;4,86E-10;4,49E-09;2,59E-10;6,34E-11;4,81E-09;4,48E-08;2,59E-09;6,33E-10;4,81E-08;2,24E-07;1,30E-08;3,17E-09;2,40E-07
12,72;4,45E-10;2,54E-11;6,34E-12;4,77E-10;4,40E-09;2,54E-10;6,31E-11;4,72E-09;4,40E-08;2,53E-09;6,30E-10;4,72E-08;2,20E-07;1,27E-08;3,15E-09;2,36E-07
12,73;4,28E-10;2,44E-11;6,01E-12;4,59E-10;4,24E-09;2,43E-10;5,98E-11;4,54E-09;4,23E-08;2,43E-09;5,97E-10;4,53E-08;2,12E-07;1,22E-08;2,99E-09;2,27E-07
12,74;4,13E-10;2,32E-11;5,60E-12;4,41E-10;4,08E-09;2,31E-10;5,57E-11;4,37E-09;4,08E-08;2,31E-09;5,56E-10;4,36E-08;2,04E-07;1,16E-08;2,78E-09;2,18E-07
12,75;3,91E-10;2,06E-11;5,07E-12;4,17E-10;3,87E-09;2,05E-10;5,03E-11;4,12E-09;3,86E-08;2,05E-09;5,03E-10;4,12E-08;1,93E-07;1,03E-08;2,51E-09;2,06E-07
12,76;3,65E-10;1,71E-11;4,21E-12;3,87E-10;3,61E-09;1,71E-10;4,18E-11;3,82E-09;3,61E-08;1,71E-09;4,17E-10;3,82E-08;1,80E-07;8,53E-09;2,09E-09;1,91E-07
12,77;3,47E-10;1,51E-11;3,63E-12;3,66E-10;3,43E-09;1,50E-10;3,60E-11;3,62E-09;3,43E-08;1,50E-09;3,59E-10;3,61E-08;1,71E-07;7,52E-09;1,80E-09;1,81E-07
12,78;3,20E-10;1,33E-11;3,25E-12;3,36E-10;3,15E-09;1,33E-10;3,22E-11;3,32E-09;3,15E-08;1,32E-09;3,21E-10;3,31E-08;1,57E-07;6,62E-09;1,61E-09;1,66E-07
12,79;2,96E-10;1,18E-11;2,92E-12;3,11E-10;2,92E-09;1,18E-10;2,89E-11;3,06E-09;2,91E-08;1,18E-09;2,89E-10;3,06E-08;1,46E-07;5,91E-09;1,44E-09;1,53E-07
12,80;2,75E-10;1,07E-11;2,71E-12;2,88E-10;2,70E-09;1,07E-10;2,67E-11;2,83E-09;2,69E-08;1,07E-09;2,67E-10;2,83E-08;1,35E-07;5,35E-09;1,33E-09;1,41E-07
12,81;2,50E-10;1,00E-11;2,44E-12;2,62E-10;2,45E-09;1,00E-10;2,41E-11;2,58E-09;2,45E-08;1,00E-09;2,41E-10;2,57E-08;1,22E-07;5,01E-09;1,20E-09;1,29E-07
12,82;2,33E-10;9,03E-12;2,20E-12;2,45E-10;2,29E-09;9,01E-11;2,16E-11;2,40E-09;2,28E-08;9,01E-10;2,16E-10;2,39E-08;1,14E-07;4,50E-09;1,08E-09;1,20E-07
12,83;2,10E-10;8,08E-12;1,97E-12;2,20E-10;2,05E-09;8,05E-11;1,94E-11;2,15E-09;2,05E-08;8,04E-10;1,94E-10;2,15E-08;1,02E-07;4,02E-09;9,68E-10;1,07E-07
12,84;1,86E-10;7,37E-12;1,87E-12;1,95E-10;1,81E-09;7,34E-11;1,83E-11;1,90E-09;1,80E-08;7,34E-10;1,83E-10;1,89E-08;9,01E-08;3,67E-09;9,14E-10;9,47E-08
12,85;1,66E-10;6,90E-12;1,74E-12;1,75E-10;1,61E-09;6,87E-11;1,71E-11;1,70E-09;1,61E-08;6,86E-10;1,70E-10;1,69E-08;8,03E-08;3,43E-09;8,52E-10;8,46E-08
12,86;1,36E-10;5,80E-12;1,42E-12;1,44E-10;1,31E-09;5,76E-11;1,37E-11;1,38E-09;1,31E-08;5,76E-10;1,37E-10;1,38E-08;6,53E-08;2,88E-09;6,84E-10;6,89E-08
12,87;1,08E-10;4,48E-12;1,11E-12;1,13E-10;1,02E-09;4,43E-11;1,05E-11;1,08E-09;1,02E-08;4,42E-10;1,05E-10;1,07E-08;5,10E-08;2,21E-09;5,23E-10;5,37E-08
12,88;8,36E-11;2,76E-12;7,63E-13;8,71E-11;7,75E-10;2,68E-11;6,66E-12;8,09E-10;7,69E-09;2,67E-10;6,56E-11;8,03E-09;3,84E-08;1,34E-09;3,28E-10;4,01E-08
12,89;7,56E-11;2,45E-12;6,82E-13;7,88E-11;6,95E-10;2,37E-11;5,75E-12;7,24E-10;6,88E-09;2,36E-10;5,64E-11;7,18E-09;3,44E-08;1,18E-09;2,82E-10;3,59E-08
12,90;7,93E-11;2,75E-12;7,59E-13;8,29E-11;7,39E-10;2,69E-11;6,81E-12;7,73E-10;7,33E-09;2,68E-10;6,73E-11;7,67E-09;3,66E-08;1,34E-09;3,36E-10;3,83E-08
12,91;8,26E-11;2,75E-12;7,30E-13;8,61E-11;7,77E-10;2,71E-11;6,86E-12;8,11E-10;7,72E-09;2,71E-10;6,81E-11;8,06E-09;3,86E-08;1,35E-09;3,40E-10;4,03E-08
12,92;8,72E-11;2,26E-12;5,95E-13;9,01E-11;8,23E-10;2,24E-11;5,58E-12;8,51E-10;8,18E-09;2,23E-10;5,54E-11;8,46E-09;4,09E-08;1,12E-09;2,77E-10;4,23E-08
12,93;9,04E-11;2,32E-12;5,85E-13;9,33E-11;8,57E-10;2,30E-11;5,55E-12;8,86E-10;8,53E-09;2,29E-10;5,51E-11;8,81E-09;4,26E-08;1,15E-09;2,76E-10;4,40E-08
12,94;9,38E-11;2,78E-12;6,87E-13;9,72E-11;8,92E-10;2,76E-11;6,62E-12;9,26E-10;8,88E-09;2,76E-10;6,59E-11;9,22E-09;4,44E-08;1,38E-09;3,30E-10;4,61E-08
12,95;9,99E-11;3,71E-12;9,39E-13;1,05E-10;9,52E-10;3,69E-11;9,10E-12;9,98E-10;9,47E-09;3,69E-10;9,07E-11;9,93E-09;4,73E-08;1,84E-09;4,53E-10;4,96E-08
12,96;1,00E-10;4,38E-12;1,11E-12;1,06E-10;9,53E-10;4,36E-11;1,09E-11;1,01E-09;9,48E-09;4,36E-10;1,08E-10;1,00E-08;4,74E-08;2,18E-09;5,42E-10;5,01E-08
12,97;1,03E-10;4,64E-12;1,14E-12;1,09E-10;9,86E-10;4,63E-11;1,12E-11;1,04E-09;9,81E-09;4,63E-10;1,12E-10;1,04E-08;4,90E-08;2,31E-09;5,58E-10;5,19E-08
12,98;1,04E-10;4,51E-12;1,13E-12;1,09E-10;9,89E-10;4,49E-11;1,11E-11;1,05E-09;9,85E-09;4,49E-10;1,11E-10;1,04E-08;4,92E-08;2,24E-09;5,55E-10;5,20E-08
12,99;1,05E-10;4,08E-12;1,04E-12;1,10E-10;1,00E-09;4,06E-11;1,01E-11;1,05E-09;9,97E-09;4,06E-10;1,01E-10;1,05E-08;4,98E-08;2,03E-09;5,05E-10;5,24E-08
13,00;1,02E-10;3,61E-12;9,16E-13;1,06E-10;9,74E-10;3,59E-11;8,96E-12;1,02E-09;9,70E-09;3,59E-10;8,94E-11;1,01E-08;4,85E-08;1,79E-09;4,47E-10;5,07E-08
13,01;9,93E-11;3,38E-12;8,23E-13;1,03E-10;9,48E-10;3,36E-11;8,05E-12;9,90E-10;9,44E-09;3,36E-10;8,03E-11;9,86E-09;4,72E-08;1,68E-09;4,01E-10;4,93E-08
13,02;9,72E-11;3,03E-12;7,84E-13;1,01E-10;9,30E-10;3,01E-11;7,62E-12;9,67E-10;9,25E-09;3,01E-10;7,60E-11;9,63E-09;4,63E-08;1,50E-09;3,80E-10;4,81E-08
13,03;9,85E-11;3,03E-12;7,39E-13;1,02E-10;9,42E-10;3,01E-11;7,23E-12;9,80E-10;9,38E-09;3,01E-10;7,21E-11;9,75E-09;4,69E-08;1,50E-09;3,60E-10;4,88E-08
13,04;9,66E-11;2,83E-12;7,09E-13;1,00E-10;9,25E-10;2,80E-11;6,89E-12;9,60E-10;9,21E-09;2,80E-10;6,87E-11;9,56E-09;4,60E-08;1,40E-09;3,44E-10;4,78E-08
13,05;9,47E-11;2,70E-12;6,52E-13;9,80E-11;9,06E-10;2,68E-11;6,33E-12;9,40E-10;9,02E-09;2,68E-10;6,32E-11;9,36E-09;4,51E-08;1,34E-09;3,16E-10;4,68E-08
13,06;9,33E-11;2,56E-12;6,57E-13;9,65E-11;8,93E-10;2,54E-11;6,43E-12;9,25E-10;8,89E-09;2,54E-10;6,42E-11;9,21E-09;4,44E-08;1,27E-09;3,21E-10;4,60E-08
13,07;9,19E-11;2,54E-12;6,54E-13;9,51E-11;8,79E-10;2,52E-11;6,34E-12;9,10E-10;8,75E-09;2,52E-10;6,32E-11;9,06E-09;4,37E-08;1,26E-09;3,16E-10;4,53E-08
13,08;8,91E-11;2,55E-12;6,26E-13;9,23E-11;8,50E-10;2,53E-11;6,05E-12;8,81E-10;8,45E-09;2,53E-10;6,03E-11;8,77E-09;4,23E-08;1,26E-09;3,02E-10;4,38E-08
13,09;8,69E-11;2,31E-12;6,19E-13;8,98E-11;8,30E-10;2,30E-11;6,01E-12;8,59E-10;8,26E-09;2,29E-10;5,99E-11;8,55E-09;4,13E-08;1,15E-09;3,00E-10;4,27E-08
13,10;8,48E-11;2,20E-12;5,67E-13;8,75E-11;8,08E-10;2,18E-11;5,48E-12;8,35E-10;8,04E-09;2,18E-10;5,46E-11;8,31E-09;4,02E-08;1,09E-09;2,73E-10;4,15E-08
13,11;8,36E-11;2,36E-12;5,62E-13;8,65E-11;7,95E-10;2,35E-11;5,45E-12;8,23E-10;7,90E-09;2,35E-10;5,43E-11;8,19E-09;3,95E-08;1,17E-09;2,72E-10;4,09E-08
13,12;8,19E-11;2,11E-12;5,49E-13;8,45E-11;7,79E-10;2,10E-11;5,27E-12;8,05E-10;7,75E-09;2,10E-10;5,24E-11;8,01E-09;3,87E-08;1,05E-09;2,62E-10;4,00E-08
13,13;8,09E-11;2,10E-12;5,49E-13;8,36E-11;7,68E-10;2,09E-11;5,30E-12;7,94E-10;7,64E-09;2,09E-10;5,28E-11;7,90E-09;3,82E-08;1,04E-09;2,64E-10;3,95E-08
