zero of S position (m) defined 2m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (4BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
4,16;7,89E-12;3,06E-14;2,40E-14;7,94E-12;3,79E-11;1,64E-13;3,82E-14;3,81E-11;3,38E-10;1,49E-12;1,81E-13;3,40E-10;1,67E-09;7,41E-12;8,14E-13;1,68E-09
4,17;7,73E-12;2,72E-14;2,40E-14;7,79E-12;3,69E-11;1,28E-13;3,71E-14;3,70E-11;3,28E-10;1,13E-12;1,69E-13;3,29E-10;1,62E-09;5,60E-12;7,56E-13;1,63E-09
4,18;7,66E-12;2,64E-14;2,25E-14;7,71E-12;3,63E-11;1,17E-13;3,35E-14;3,65E-11;3,23E-10;1,02E-12;1,43E-13;3,24E-10;1,60E-09;5,04E-12;6,30E-13;1,60E-09
4,19;7,63E-12;2,58E-14;2,18E-14;7,68E-12;3,60E-11;1,08E-13;3,25E-14;3,62E-11;3,20E-10;9,32E-13;1,39E-13;3,21E-10;1,58E-09;4,60E-12;6,15E-13;1,59E-09
4,20;7,63E-12;2,71E-14;2,15E-14;7,68E-12;3,58E-11;1,24E-13;3,22E-14;3,59E-11;3,17E-10;1,09E-12;1,39E-13;3,18E-10;1,57E-09;5,40E-12;6,14E-13;1,57E-09
4,21;7,64E-12;3,02E-14;2,19E-14;7,69E-12;3,55E-11;1,50E-13;3,42E-14;3,57E-11;3,14E-10;1,35E-12;1,57E-13;3,15E-10;1,55E-09;6,67E-12;7,02E-13;1,56E-09
4,22;7,60E-12;3,50E-14;2,28E-14;7,66E-12;3,54E-11;1,90E-13;3,93E-14;3,57E-11;3,14E-10;1,74E-12;2,04E-13;3,16E-10;1,55E-09;8,64E-12;9,38E-13;1,56E-09
4,23;7,64E-12;4,13E-14;2,38E-14;7,71E-12;3,58E-11;2,53E-13;4,65E-14;3,61E-11;3,17E-10;2,37E-12;2,74E-13;3,20E-10;1,57E-09;1,18E-11;1,28E-12;1,58E-09
4,24;7,66E-12;4,92E-14;2,60E-14;7,74E-12;3,62E-11;3,28E-13;5,81E-14;3,65E-11;3,21E-10;3,11E-12;3,79E-13;3,25E-10;1,59E-09;1,55E-11;1,81E-12;1,60E-09
4,25;7,77E-12;6,10E-14;2,68E-14;7,86E-12;3,70E-11;4,47E-13;7,27E-14;3,75E-11;3,29E-10;4,30E-12;5,32E-13;3,34E-10;1,63E-09;2,14E-11;2,57E-12;1,65E-09
4,26;7,87E-12;8,18E-14;2,94E-14;7,98E-12;3,80E-11;6,51E-13;9,79E-14;3,88E-11;3,39E-10;6,35E-12;7,83E-13;3,47E-10;1,68E-09;3,17E-11;3,83E-12;1,71E-09
4,27;8,06E-12;1,13E-13;3,27E-14;8,20E-12;3,96E-11;9,65E-13;1,37E-13;4,07E-11;3,55E-10;9,49E-12;1,18E-12;3,66E-10;1,76E-09;4,74E-11;5,79E-12;1,81E-09
4,28;8,23E-12;1,51E-13;3,69E-14;8,42E-12;4,11E-11;1,35E-12;1,82E-13;4,26E-11;3,70E-10;1,34E-11;1,63E-12;3,85E-10;1,83E-09;6,67E-11;8,09E-12;1,91E-09
4,29;8,26E-12;1,55E-13;3,79E-14;8,45E-12;4,10E-11;1,39E-12;1,91E-13;4,26E-11;3,69E-10;1,37E-11;1,72E-12;3,84E-10;1,82E-09;6,85E-11;8,52E-12;1,90E-09
4,30;8,02E-12;1,20E-13;3,41E-14;8,17E-12;3,84E-11;1,04E-12;1,51E-13;3,96E-11;3,43E-10;1,03E-11;1,32E-12;3,54E-10;1,69E-09;5,13E-11;6,50E-12;1,75E-09
4,31;7,79E-12;8,64E-14;3,01E-14;7,91E-12;3,61E-11;7,08E-13;1,06E-13;3,69E-11;3,19E-10;6,92E-12;8,62E-13;3,27E-10;1,58E-09;3,45E-11;4,22E-12;1,62E-09
4,32;7,50E-12;6,50E-14;2,84E-14;7,59E-12;3,36E-11;4,96E-13;8,01E-14;3,41E-11;2,94E-10;4,80E-12;5,96E-13;3,00E-10;1,45E-09;2,39E-11;2,89E-12;1,48E-09
4,33;7,30E-12;5,00E-14;2,75E-14;7,37E-12;3,17E-11;3,35E-13;6,32E-14;3,21E-11;2,76E-10;3,19E-12;4,20E-13;2,79E-10;1,36E-09;1,59E-11;2,01E-12;1,38E-09
4,34;7,10E-12;3,96E-14;2,49E-14;7,17E-12;2,97E-11;2,33E-13;4,88E-14;3,00E-11;2,56E-10;2,17E-12;2,87E-13;2,58E-10;1,26E-09;1,08E-11;1,35E-12;1,27E-09
4,35;6,92E-12;3,13E-14;2,31E-14;6,98E-12;2,82E-11;1,59E-13;4,07E-14;2,84E-11;2,41E-10;1,43E-12;2,16E-13;2,42E-10;1,19E-09;7,11E-12;9,96E-13;1,19E-09
4,36;6,84E-12;2,67E-14;2,36E-14;6,89E-12;2,69E-11;1,09E-13;3,64E-14;2,71E-11;2,28E-10;9,27E-13;1,64E-13;2,29E-10;1,12E-09;4,57E-12;7,30E-13;1,13E-09
4,37;6,74E-12;2,41E-14;2,33E-14;6,79E-12;2,61E-11;8,28E-14;3,20E-14;2,62E-11;2,19E-10;6,70E-13;1,18E-13;2,20E-10;1,08E-09;3,28E-12;5,03E-13;1,08E-09
4,38;6,65E-12;2,24E-14;2,26E-14;6,69E-12;2,50E-11;7,27E-14;2,84E-14;2,51E-11;2,08E-10;5,75E-13;8,60E-14;2,09E-10;1,02E-09;2,81E-12;3,42E-13;1,03E-09
4,39;6,51E-12;2,16E-14;2,19E-14;6,55E-12;2,40E-11;6,76E-14;2,63E-14;2,41E-11;1,98E-10;5,28E-13;6,99E-14;1,99E-10;9,74E-10;2,57E-12;2,64E-13;9,77E-10
4,40;6,37E-12;2,11E-14;2,09E-14;6,42E-12;2,34E-11;5,95E-14;2,42E-14;2,35E-11;1,94E-10;4,43E-13;5,69E-14;1,95E-10;9,52E-10;2,15E-12;2,03E-13;9,55E-10
4,41;6,32E-12;1,99E-14;2,12E-14;6,37E-12;2,31E-11;5,16E-14;2,43E-14;2,32E-11;1,91E-10;3,69E-13;5,49E-14;1,92E-10;9,38E-10;1,78E-12;1,91E-13;9,40E-10
4,42;6,35E-12;1,78E-14;2,24E-14;6,39E-12;2,29E-11;3,85E-14;2,48E-14;2,30E-11;1,89E-10;2,45E-13;4,90E-14;1,89E-10;9,25E-10;1,16E-12;1,56E-13;9,27E-10
4,43;6,35E-12;1,81E-14;2,23E-14;6,39E-12;2,26E-11;3,43E-14;2,40E-14;2,27E-11;1,85E-10;1,96E-13;4,16E-14;1,85E-10;9,08E-10;9,14E-13;1,20E-13;9,09E-10
4,44;6,33E-12;1,83E-14;2,19E-14;6,37E-12;2,25E-11;3,20E-14;2,37E-14;2,25E-11;1,84E-10;1,69E-13;4,13E-14;1,84E-10;9,01E-10;7,79E-13;1,20E-13;9,02E-10
4,45;6,35E-12;1,77E-14;2,05E-14;6,39E-12;2,23E-11;3,10E-14;2,23E-14;2,24E-11;1,82E-10;1,64E-13;4,00E-14;1,82E-10;8,90E-10;7,53E-13;1,18E-13;8,91E-10
4,46;6,36E-12;1,81E-14;2,15E-14;6,40E-12;2,25E-11;3,08E-14;2,29E-14;2,26E-11;1,84E-10;1,58E-13;3,73E-14;1,84E-10;9,02E-10;7,22E-13;1,01E-13;9,03E-10
4,47;6,41E-12;1,72E-14;2,06E-14;6,45E-12;2,29E-11;2,60E-14;2,18E-14;2,30E-11;1,88E-10;1,15E-13;3,39E-14;1,88E-10;9,21E-10;5,08E-13;8,77E-14;9,22E-10
4,48;6,45E-12;1,76E-14;2,12E-14;6,49E-12;2,36E-11;2,79E-14;2,26E-14;2,37E-11;1,95E-10;1,31E-13;3,70E-14;1,96E-10;9,59E-10;5,91E-13;1,01E-13;9,59E-10
4,49;6,53E-12;1,72E-14;2,17E-14;6,57E-12;2,43E-11;2,52E-14;2,31E-14;2,44E-11;2,03E-10;1,05E-13;3,70E-14;2,03E-10;9,95E-10;4,62E-13;9,87E-14;9,95E-10
4,50;6,67E-12;1,75E-14;2,19E-14;6,71E-12;2,53E-11;2,55E-14;2,34E-14;2,53E-11;2,12E-10;1,05E-13;3,84E-14;2,12E-10;1,04E-09;4,61E-13;1,05E-13;1,04E-09
4,51;6,81E-12;1,82E-14;2,23E-14;6,85E-12;2,64E-11;2,88E-14;2,38E-14;2,65E-11;2,23E-10;1,35E-13;3,89E-14;2,23E-10;1,09E-09;6,07E-13;1,06E-13;1,10E-09
4,52;6,92E-12;1,76E-14;2,26E-14;6,96E-12;2,73E-11;3,00E-14;2,41E-14;2,74E-11;2,31E-10;1,54E-13;3,97E-14;2,31E-10;1,14E-09;7,05E-13;1,09E-13;1,14E-09
4,53;7,00E-12;1,76E-14;2,27E-14;7,04E-12;2,85E-11;2,87E-14;2,43E-14;2,86E-11;2,44E-10;1,39E-13;4,10E-14;2,44E-10;1,20E-09;6,31E-13;1,15E-13;1,20E-09
4,54;7,13E-12;1,79E-14;2,23E-14;7,17E-12;3,01E-11;3,04E-14;2,37E-14;3,02E-11;2,60E-10;1,56E-13;3,77E-14;2,60E-10;1,28E-09;7,12E-13;1,00E-13;1,28E-09
4,55;7,27E-12;1,87E-14;2,20E-14;7,31E-12;3,17E-11;3,04E-14;2,35E-14;3,18E-11;2,76E-10;1,47E-13;3,82E-14;2,76E-10;1,36E-09;6,68E-13;1,04E-13;1,36E-09
4,56;7,44E-12;1,90E-14;2,24E-14;7,48E-12;3,32E-11;3,00E-14;2,38E-14;3,32E-11;2,90E-10;1,40E-13;3,83E-14;2,90E-10;1,43E-09;6,31E-13;1,03E-13;1,43E-09
4,57;7,68E-12;1,91E-14;2,20E-14;7,72E-12;3,52E-11;2,98E-14;2,35E-14;3,52E-11;3,10E-10;1,36E-13;3,86E-14;3,10E-10;1,53E-09;6,10E-13;1,06E-13;1,53E-09
4,58;7,88E-12;1,98E-14;2,11E-14;7,92E-12;3,72E-11;3,24E-14;2,29E-14;3,73E-11;3,30E-10;1,58E-13;4,09E-14;3,31E-10;1,63E-09;7,16E-13;1,21E-13;1,63E-09
4,59;8,12E-12;1,97E-14;2,03E-14;8,16E-12;3,97E-11;3,63E-14;2,24E-14;3,97E-11;3,55E-10;2,02E-13;4,30E-14;3,55E-10;1,76E-09;9,38E-13;1,35E-13;1,76E-09
4,60;8,46E-12;1,91E-14;2,13E-14;8,50E-12;4,24E-11;3,64E-14;2,33E-14;4,25E-11;3,82E-10;2,09E-13;4,27E-14;3,82E-10;1,89E-09;9,78E-13;1,29E-13;1,89E-09
4,61;8,71E-12;1,91E-14;2,19E-14;8,75E-12;4,52E-11;3,83E-14;2,42E-14;4,53E-11;4,10E-10;2,31E-13;4,72E-14;4,11E-10;2,03E-09;1,08E-12;1,50E-13;2,03E-09
4,62;9,01E-12;1,94E-14;2,20E-14;9,05E-12;4,84E-11;4,20E-14;2,51E-14;4,85E-11;4,42E-10;2,67E-13;5,61E-14;4,43E-10;2,19E-09;1,27E-12;1,94E-13;2,19E-09
4,63;9,33E-12;1,97E-14;2,28E-14;9,37E-12;5,20E-11;5,18E-14;2,56E-14;5,21E-11;4,79E-10;3,73E-13;5,36E-14;4,79E-10;2,38E-09;1,80E-12;1,78E-13;2,38E-09
4,64;9,61E-12;2,02E-14;2,24E-14;9,65E-12;5,50E-11;4,95E-14;2,51E-14;5,51E-11;5,09E-10;3,42E-13;5,15E-14;5,09E-10;2,53E-09;1,64E-12;1,69E-13;2,53E-09
4,65;1,01E-11;2,08E-14;2,19E-14;1,01E-11;5,96E-11;5,31E-14;2,50E-14;5,97E-11;5,55E-10;3,76E-13;5,54E-14;5,55E-10;2,75E-09;1,81E-12;1,90E-13;2,76E-09
4,66;1,07E-11;2,17E-14;2,08E-14;1,07E-11;6,53E-11;6,06E-14;2,46E-14;6,54E-11;6,11E-10;4,49E-13;6,23E-14;6,12E-10;3,04E-09;2,18E-12;2,30E-13;3,04E-09
4,67;1,14E-11;2,16E-14;1,98E-14;1,14E-11;7,23E-11;6,25E-14;2,43E-14;7,23E-11;6,81E-10;4,71E-13;7,02E-14;6,81E-10;3,39E-09;2,29E-12;2,74E-13;3,39E-09
4,68;1,24E-11;2,21E-14;2,12E-14;1,25E-11;8,22E-11;7,79E-14;2,73E-14;8,23E-11;7,80E-10;6,35E-13;8,80E-14;7,80E-10;3,88E-09;3,11E-12;3,58E-13;3,88E-09
4,69;1,38E-11;2,67E-14;2,35E-14;1,38E-11;9,51E-11;1,18E-13;3,24E-14;9,52E-11;9,08E-10;1,03E-12;1,22E-13;9,09E-10;4,52E-09;5,09E-12;5,20E-13;4,53E-09
4,70;1,52E-11;2,80E-14;2,22E-14;1,53E-11;1,09E-10;1,27E-13;3,48E-14;1,09E-10;1,05E-09;1,12E-12;1,60E-13;1,05E-09;5,21E-09;5,53E-12;7,17E-13;5,22E-09
4,71;1,67E-11;3,08E-14;2,40E-14;1,68E-11;1,24E-10;1,46E-13;3,91E-14;1,24E-10;1,19E-09;1,30E-12;1,90E-13;1,19E-09;5,94E-09;6,41E-12;8,63E-13;5,95E-09
4,72;1,83E-11;3,55E-14;2,54E-14;1,83E-11;1,39E-10;1,96E-13;4,59E-14;1,39E-10;1,35E-09;1,80E-12;2,51E-13;1,35E-09;6,72E-09;8,93E-12;1,16E-12;6,73E-09
4,73;2,00E-11;4,16E-14;2,55E-14;2,01E-11;1,57E-10;2,53E-13;5,09E-14;1,57E-10;1,53E-09;2,37E-12;3,05E-13;1,53E-09;7,62E-09;1,18E-11;1,43E-12;7,63E-09
4,74;2,21E-11;4,91E-14;2,66E-14;2,22E-11;1,78E-10;3,28E-13;5,84E-14;1,78E-10;1,73E-09;3,11E-12;3,76E-13;1,74E-09;8,65E-09;1,55E-11;1,79E-12;8,67E-09
4,75;2,44E-11;6,28E-14;2,85E-14;2,45E-11;2,00E-10;4,57E-13;7,44E-14;2,00E-10;1,95E-09;4,39E-12;5,33E-13;1,96E-09;9,75E-09;2,19E-11;2,57E-12;9,78E-09
4,76;2,69E-11;7,87E-14;3,20E-14;2,71E-11;2,24E-10;6,08E-13;9,23E-14;2,25E-10;2,20E-09;5,90E-12;6,95E-13;2,21E-09;1,10E-08;2,94E-11;3,37E-12;1,10E-08
4,77;2,99E-11;1,06E-13;3,39E-14;3,00E-11;2,53E-10;8,64E-13;1,21E-13;2,54E-10;2,48E-09;8,45E-12;9,89E-13;2,49E-09;1,24E-08;4,22E-11;4,85E-12;1,24E-08
4,78;3,33E-11;1,39E-13;3,98E-14;3,35E-11;2,85E-10;1,20E-12;1,60E-13;2,87E-10;2,80E-09;1,18E-11;1,36E-12;2,82E-09;1,40E-08;5,90E-11;6,69E-12;1,41E-08
4,79;3,68E-11;1,81E-13;4,68E-14;3,71E-11;3,20E-10;1,61E-12;2,10E-13;3,22E-10;3,15E-09;1,59E-11;1,84E-12;3,17E-09;1,57E-08;7,93E-11;9,09E-12;1,58E-08
4,80;4,08E-11;2,49E-13;5,47E-14;4,11E-11;3,58E-10;2,28E-12;2,95E-13;3,60E-10;3,53E-09;2,26E-11;2,69E-12;3,55E-09;1,76E-08;1,13E-10;1,34E-11;1,78E-08
4,81;4,49E-11;3,54E-13;6,86E-14;4,53E-11;3,98E-10;3,33E-12;4,31E-13;4,02E-10;3,93E-09;3,31E-11;4,06E-12;3,97E-09;1,96E-08;1,66E-10;2,02E-11;1,98E-08
4,82;4,90E-11;5,18E-13;8,79E-14;4,96E-11;4,39E-10;4,96E-12;6,18E-13;4,44E-10;4,34E-09;4,94E-11;5,92E-12;4,39E-09;2,17E-08;2,47E-10;2,95E-11;2,19E-08
4,83;5,32E-11;7,56E-13;1,23E-13;5,41E-11;4,81E-10;7,30E-12;9,22E-13;4,89E-10;4,76E-09;7,27E-11;8,90E-12;4,84E-09;2,38E-08;3,64E-10;4,44E-11;2,42E-08
4,84;5,70E-11;1,10E-12;1,69E-13;5,82E-11;5,18E-10;1,06E-11;1,35E-12;5,30E-10;5,13E-09;1,06E-10;1,31E-11;5,25E-09;2,56E-08;5,31E-10;6,54E-11;2,62E-08
4,85;6,00E-11;1,57E-12;2,34E-13;6,18E-11;5,48E-10;1,53E-11;1,92E-12;5,65E-10;5,43E-09;1,53E-10;1,88E-11;5,60E-09;2,71E-08;7,65E-10;9,37E-11;2,80E-08
4,86;5,94E-11;1,92E-12;2,85E-13;6,16E-11;5,43E-10;1,88E-11;2,33E-12;5,64E-10;5,38E-09;1,88E-10;2,27E-11;5,59E-09;2,69E-08;9,37E-10;1,13E-10;2,79E-08
4,87;5,59E-11;2,13E-12;3,16E-13;5,84E-11;5,09E-10;2,09E-11;2,58E-12;5,33E-10;5,04E-09;2,08E-10;2,52E-11;5,28E-09;2,52E-08;1,04E-09;1,26E-10;2,64E-08
4,88;5,10E-11;2,32E-12;3,46E-13;5,36E-11;4,62E-10;2,27E-11;2,80E-12;4,88E-10;4,58E-09;2,26E-10;2,73E-11;4,83E-09;2,29E-08;1,13E-09;1,36E-10;2,41E-08
4,89;4,30E-11;2,27E-12;3,56E-13;4,56E-11;3,87E-10;2,21E-11;2,73E-12;4,12E-10;3,83E-09;2,20E-10;2,65E-11;4,08E-09;1,91E-08;1,10E-09;1,32E-10;2,04E-08
4,90;3,40E-11;1,99E-12;3,36E-13;3,63E-11;3,00E-10;1,92E-11;2,41E-12;3,22E-10;2,97E-09;1,91E-10;2,32E-11;3,18E-09;1,48E-08;9,54E-10;1,16E-10;1,59E-08
4,91;2,86E-11;1,70E-12;3,01E-13;3,06E-11;2,48E-10;1,63E-11;2,06E-12;2,66E-10;2,44E-09;1,62E-10;1,97E-11;2,62E-09;1,22E-08;8,08E-10;9,80E-11;1,31E-08
4,92;2,59E-11;1,44E-12;2,64E-13;2,76E-11;2,21E-10;1,37E-11;1,78E-12;2,37E-10;2,17E-09;1,36E-10;1,69E-11;2,33E-09;1,08E-08;6,81E-10;8,41E-11;1,16E-08
4,93;2,40E-11;1,18E-12;2,09E-13;2,54E-11;2,01E-10;1,13E-11;1,42E-12;2,13E-10;1,97E-09;1,12E-10;1,36E-11;2,09E-09;9,82E-09;5,60E-10;6,75E-11;1,05E-08
4,94;2,10E-11;8,76E-13;1,54E-13;2,21E-11;1,70E-10;8,37E-12;1,05E-12;1,79E-10;1,66E-09;8,33E-11;1,00E-11;1,75E-09;8,27E-09;4,16E-10;5,00E-11;8,73E-09
4,95;1,72E-11;5,81E-13;1,07E-13;1,78E-11;1,31E-10;5,53E-12;7,04E-13;1,37E-10;1,27E-09;5,50E-11;6,67E-12;1,33E-09;6,33E-09;2,75E-10;3,32E-11;6,64E-09
4,96;1,59E-11;4,41E-13;8,10E-14;1,65E-11;1,18E-10;4,19E-12;5,22E-13;1,23E-10;1,14E-09;4,17E-11;4,93E-12;1,19E-09;5,69E-09;2,09E-10;2,45E-11;5,93E-09
4,97;1,59E-11;4,11E-13;7,79E-14;1,63E-11;1,17E-10;3,90E-12;4,91E-13;1,22E-10;1,13E-09;3,88E-11;4,63E-12;1,18E-09;5,64E-09;1,94E-10;2,30E-11;5,86E-09
4,98;1,56E-11;3,94E-13;7,39E-14;1,61E-11;1,15E-10;3,73E-12;4,67E-13;1,20E-10;1,11E-09;3,71E-11;4,40E-12;1,15E-09;5,54E-09;1,86E-10;2,19E-11;5,75E-09
4,99;1,56E-11;3,73E-13;7,27E-14;1,60E-11;1,15E-10;3,52E-12;4,46E-13;1,19E-10;1,11E-09;3,50E-11;4,18E-12;1,15E-09;5,52E-09;1,75E-10;2,08E-11;5,72E-09
5,00;1,56E-11;3,60E-13;6,94E-14;1,60E-11;1,15E-10;3,38E-12;4,29E-13;1,19E-10;1,11E-09;3,35E-11;4,03E-12;1,14E-09;5,51E-09;1,68E-10;2,00E-11;5,70E-09
5,01;1,54E-11;3,44E-13;6,63E-14;1,58E-11;1,14E-10;3,22E-12;4,05E-13;1,17E-10;1,10E-09;3,20E-11;3,80E-12;1,13E-09;5,46E-09;1,60E-10;1,89E-11;5,64E-09
5,02;1,53E-11;3,27E-13;6,51E-14;1,57E-11;1,13E-10;3,07E-12;3,84E-13;1,16E-10;1,09E-09;3,05E-11;3,57E-12;1,12E-09;5,42E-09;1,53E-10;1,77E-11;5,59E-09
5,03;1,53E-11;3,15E-13;6,30E-14;1,57E-11;1,12E-10;2,96E-12;3,66E-13;1,15E-10;1,08E-09;2,94E-11;3,39E-12;1,11E-09;5,36E-09;1,47E-10;1,68E-11;5,52E-09
5,04;1,52E-11;2,94E-13;5,90E-14;1,56E-11;1,11E-10;2,75E-12;3,46E-13;1,14E-10;1,07E-09;2,73E-11;3,21E-12;1,10E-09;5,34E-09;1,36E-10;1,60E-11;5,49E-09
5,05;1,52E-11;2,82E-13;5,91E-14;1,55E-11;1,11E-10;2,64E-12;3,44E-13;1,14E-10;1,06E-09;2,62E-11;3,19E-12;1,09E-09;5,30E-09;1,31E-10;1,59E-11;5,45E-09
5,06;1,50E-11;2,75E-13;5,61E-14;1,53E-11;1,09E-10;2,56E-12;3,22E-13;1,12E-10;1,05E-09;2,54E-11;2,98E-12;1,08E-09;5,24E-09;1,27E-10;1,48E-11;5,38E-09
5,07;1,49E-11;2,63E-13;5,39E-14;1,53E-11;1,08E-10;2,44E-12;3,09E-13;1,11E-10;1,04E-09;2,42E-11;2,86E-12;1,07E-09;5,19E-09;1,21E-10;1,42E-11;5,33E-09
5,08;1,48E-11;2,47E-13;5,19E-14;1,51E-11;1,07E-10;2,29E-12;2,93E-13;1,10E-10;1,03E-09;2,27E-11;2,71E-12;1,06E-09;5,13E-09;1,13E-10;1,34E-11;5,26E-09
5,09;1,47E-11;2,32E-13;4,94E-14;1,50E-11;1,06E-10;2,15E-12;2,77E-13;1,09E-10;1,02E-09;2,13E-11;2,55E-12;1,05E-09;5,09E-09;1,06E-10;1,27E-11;5,21E-09
5,10;1,46E-11;2,27E-13;4,72E-14;1,49E-11;1,04E-10;2,09E-12;2,57E-13;1,07E-10;1,00E-09;2,07E-11;2,36E-12;1,03E-09;4,99E-09;1,03E-10;1,17E-11;5,11E-09
5,11;1,46E-11;2,21E-13;4,73E-14;1,49E-11;1,04E-10;2,02E-12;2,49E-13;1,07E-10;1,00E-09;2,00E-11;2,26E-12;1,02E-09;4,98E-09;1,00E-10;1,12E-11;5,10E-09
5,12;1,45E-11;2,16E-13;4,69E-14;1,48E-11;1,04E-10;1,97E-12;2,44E-13;1,06E-10;9,96E-10;1,95E-11;2,21E-12;1,02E-09;4,96E-09;9,76E-11;1,10E-11;5,07E-09
5,13;1,44E-11;2,04E-13;4,47E-14;1,47E-11;1,03E-10;1,86E-12;2,33E-13;1,05E-10;9,87E-10;1,84E-11;2,12E-12;1,01E-09;4,92E-09;9,20E-11;1,05E-11;5,02E-09
5,14;1,44E-11;1,95E-13;4,45E-14;1,46E-11;1,02E-10;1,78E-12;2,27E-13;1,04E-10;9,81E-10;1,77E-11;2,06E-12;1,00E-09;4,88E-09;8,82E-11;1,02E-11;4,98E-09
5,15;1,43E-11;1,86E-13;4,27E-14;1,46E-11;1,02E-10;1,68E-12;2,18E-13;1,04E-10;9,79E-10;1,66E-11;1,97E-12;9,98E-10;4,88E-09;8,30E-11;9,78E-12;4,97E-09
5,16;1,43E-11;1,83E-13;4,22E-14;1,45E-11;1,01E-10;1,65E-12;2,11E-13;1,03E-10;9,72E-10;1,63E-11;1,90E-12;9,91E-10;4,84E-09;8,17E-11;9,40E-12;4,93E-09
5,17;1,43E-11;1,77E-13;4,28E-14;1,45E-11;1,01E-10;1,61E-12;2,10E-13;1,03E-10;9,67E-10;1,59E-11;1,88E-12;9,84E-10;4,81E-09;7,95E-11;9,29E-12;4,90E-09
5,18;1,42E-11;1,72E-13;4,23E-14;1,44E-11;1,00E-10;1,55E-12;2,08E-13;1,02E-10;9,58E-10;1,54E-11;1,86E-12;9,75E-10;4,77E-09;7,68E-11;9,21E-12;4,86E-09
5,19;1,40E-11;1,69E-13;4,04E-14;1,42E-11;9,86E-11;1,52E-12;1,98E-13;1,00E-10;9,44E-10;1,50E-11;1,78E-12;9,61E-10;4,70E-09;7,50E-11;8,80E-12;4,79E-09
5,20;1,40E-11;1,65E-13;4,07E-14;1,42E-11;9,79E-11;1,48E-12;1,93E-13;9,96E-11;9,37E-10;1,46E-11;1,72E-12;9,53E-10;4,67E-09;7,28E-11;8,51E-12;4,75E-09
5,21;1,38E-11;1,60E-13;4,09E-14;1,40E-11;9,69E-11;1,42E-12;1,84E-13;9,85E-11;9,28E-10;1,40E-11;1,61E-12;9,44E-10;4,62E-09;7,00E-11;7,96E-12;4,70E-09
5,22;1,38E-11;1,58E-13;3,95E-14;1,40E-11;9,65E-11;1,41E-12;1,77E-13;9,81E-11;9,23E-10;1,39E-11;1,55E-12;9,39E-10;4,60E-09;6,94E-11;7,66E-12;4,68E-09
5,23;1,37E-11;1,54E-13;3,94E-14;1,39E-11;9,61E-11;1,36E-12;1,76E-13;9,76E-11;9,19E-10;1,34E-11;1,55E-12;9,34E-10;4,58E-09;6,68E-11;7,63E-12;4,65E-09
5,24;1,36E-11;1,47E-13;3,76E-14;1,38E-11;9,46E-11;1,29E-12;1,71E-13;9,61E-11;9,05E-10;1,27E-11;1,51E-12;9,19E-10;4,50E-09;6,36E-11;7,45E-12;4,58E-09
5,25;1,35E-11;1,42E-13;3,80E-14;1,37E-11;9,37E-11;1,25E-12;1,71E-13;9,51E-11;8,96E-10;1,23E-11;1,50E-12;9,09E-10;4,46E-09;6,14E-11;7,40E-12;4,53E-09
5,26;1,34E-11;1,41E-13;3,88E-14;1,36E-11;9,35E-11;1,23E-12;1,69E-13;9,49E-11;8,94E-10;1,22E-11;1,47E-12;9,08E-10;4,45E-09;6,07E-11;7,24E-12;4,52E-09
5,27;1,33E-11;1,37E-13;3,87E-14;1,35E-11;9,23E-11;1,19E-12;1,65E-13;9,36E-11;8,82E-10;1,17E-11;1,43E-12;8,95E-10;4,39E-09;5,83E-11;7,03E-12;4,46E-09
5,28;1,33E-11;1,33E-13;3,71E-14;1,35E-11;9,19E-11;1,15E-12;1,57E-13;9,32E-11;8,78E-10;1,13E-11;1,36E-12;8,90E-10;4,37E-09;5,64E-11;6,70E-12;4,43E-09
5,29;1,32E-11;1,30E-13;3,82E-14;1,34E-11;9,13E-11;1,12E-12;1,58E-13;9,25E-11;8,71E-10;1,10E-11;1,36E-12;8,84E-10;4,34E-09;5,49E-11;6,70E-12;4,40E-09
5,30;1,32E-11;1,27E-13;3,71E-14;1,34E-11;9,08E-11;1,09E-12;1,55E-13;9,20E-11;8,66E-10;1,07E-11;1,33E-12;8,78E-10;4,31E-09;5,33E-11;6,58E-12;4,37E-09
5,31;1,31E-11;1,25E-13;3,61E-14;1,32E-11;8,96E-11;1,07E-12;1,51E-13;9,08E-11;8,55E-10;1,05E-11;1,30E-12;8,66E-10;4,25E-09;5,26E-11;6,41E-12;4,31E-09
5,32;1,29E-11;1,23E-13;3,50E-14;1,31E-11;8,88E-11;1,06E-12;1,47E-13;9,00E-11;8,48E-10;1,04E-11;1,26E-12;8,60E-10;4,22E-09;5,20E-11;6,23E-12;4,28E-09
5,33;1,29E-11;1,21E-13;3,48E-14;1,31E-11;8,90E-11;1,04E-12;1,44E-13;9,02E-11;8,50E-10;1,02E-11;1,24E-12;8,61E-10;4,23E-09;5,11E-11;6,10E-12;4,29E-09
5,34;1,29E-11;1,16E-13;3,46E-14;1,30E-11;8,84E-11;9,95E-13;1,40E-13;8,96E-11;8,44E-10;9,79E-12;1,19E-12;8,55E-10;4,20E-09;4,89E-11;5,86E-12;4,26E-09
