zero of S position (m) defined 2m before the entrance of the first dipole;Stabilised Pressure profils Dose = 100A*h (4BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;5,08E-12;2,84E-14;3,51E-14;5,14E-12;6,61E-12;4,06E-14;4,65E-14;6,70E-12;2,20E-11;1,63E-13;1,61E-13;2,23E-11;9,02E-11;7,06E-13;6,67E-13;9,16E-11
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
4,08;4,51E-12;2,19E-14;2,62E-14;4,56E-12;5,22E-12;2,42E-14;2,62E-14;5,27E-12;1,23E-11;4,68E-14;2,71E-14;1,24E-11;4,38E-11;1,47E-13;3,10E-14;4,40E-11
4,09;4,57E-12;2,18E-14;2,58E-14;4,62E-12;5,26E-12;2,39E-14;2,59E-14;5,31E-12;1,22E-11;4,47E-14;2,67E-14;1,22E-11;4,28E-11;1,37E-13;3,04E-14;4,30E-11
4,10;4,67E-12;2,15E-14;2,87E-14;4,72E-12;5,34E-12;2,33E-14;2,88E-14;5,39E-12;1,20E-11;4,19E-14;2,95E-14;1,21E-11;4,17E-11;1,24E-13;3,26E-14;4,18E-11
4,11;4,63E-12;2,07E-14;2,73E-14;4,68E-12;5,27E-12;2,22E-14;2,73E-14;5,32E-12;1,16E-11;3,76E-14;2,79E-14;1,17E-11;3,98E-11;1,06E-13;3,05E-14;4,00E-11
4,12;4,62E-12;2,06E-14;2,43E-14;4,67E-12;5,23E-12;2,18E-14;2,44E-14;5,27E-12;1,13E-11;3,32E-14;2,48E-14;1,13E-11;3,81E-11;8,39E-14;2,67E-14;3,82E-11
4,13;4,63E-12;2,09E-14;2,50E-14;4,67E-12;5,21E-12;2,17E-14;2,51E-14;5,25E-12;1,10E-11;2,98E-14;2,54E-14;1,10E-11;3,67E-11;6,58E-14;2,68E-14;3,68E-11
4,14;4,61E-12;2,13E-14;2,71E-14;4,65E-12;5,16E-12;2,19E-14;2,71E-14;5,21E-12;1,07E-11;2,77E-14;2,74E-14;1,08E-11;3,54E-11;5,36E-14;2,84E-14;3,54E-11
4,15;4,64E-12;2,16E-14;2,59E-14;4,69E-12;5,17E-12;2,20E-14;2,59E-14;5,22E-12;1,04E-11;2,59E-14;2,61E-14;1,05E-11;3,37E-11;4,35E-14;2,68E-14;3,38E-11
4,16;4,64E-12;2,11E-14;2,53E-14;4,68E-12;5,14E-12;2,14E-14;2,53E-14;5,19E-12;1,02E-11;2,45E-14;2,54E-14;1,02E-11;3,25E-11;3,82E-14;2,60E-14;3,26E-11
4,17;4,61E-12;2,04E-14;2,38E-14;4,65E-12;5,10E-12;2,07E-14;2,38E-14;5,15E-12;1,00E-11;2,34E-14;2,39E-14;1,01E-11;3,19E-11;3,53E-14;2,44E-14;3,19E-11
4,18;4,66E-12;2,03E-14;2,45E-14;4,71E-12;5,15E-12;2,06E-14;2,45E-14;5,19E-12;9,97E-12;2,31E-14;2,46E-14;1,00E-11;3,14E-11;3,43E-14;2,50E-14;3,15E-11
4,19;4,67E-12;1,98E-14;2,51E-14;4,71E-12;5,14E-12;2,00E-14;2,52E-14;5,19E-12;9,88E-12;2,25E-14;2,52E-14;9,93E-12;3,10E-11;3,32E-14;2,57E-14;3,10E-11
4,20;4,67E-12;1,96E-14;2,43E-14;4,71E-12;5,14E-12;1,99E-14;2,43E-14;5,19E-12;9,85E-12;2,24E-14;2,44E-14;9,90E-12;3,08E-11;3,40E-14;2,49E-14;3,08E-11
4,21;4,71E-12;2,04E-14;2,37E-14;4,75E-12;5,18E-12;2,07E-14;2,37E-14;5,22E-12;9,89E-12;2,35E-14;2,38E-14;9,93E-12;3,08E-11;3,60E-14;2,44E-14;3,09E-11
4,22;4,73E-12;2,01E-14;2,39E-14;4,78E-12;5,20E-12;2,04E-14;2,39E-14;5,25E-12;9,92E-12;2,38E-14;2,41E-14;9,97E-12;3,09E-11;3,87E-14;2,48E-14;3,09E-11
4,23;4,70E-12;2,00E-14;2,39E-14;4,74E-12;5,17E-12;2,04E-14;2,39E-14;5,22E-12;9,93E-12;2,51E-14;2,41E-14;9,98E-12;3,11E-11;4,58E-14;2,50E-14;3,11E-11
4,24;4,68E-12;2,01E-14;2,38E-14;4,73E-12;5,16E-12;2,08E-14;2,39E-14;5,21E-12;9,95E-12;2,72E-14;2,41E-14;1,00E-11;3,12E-11;5,58E-14;2,53E-14;3,13E-11
4,25;4,72E-12;1,97E-14;2,50E-14;4,76E-12;5,21E-12;2,06E-14;2,51E-14;5,25E-12;1,01E-11;2,95E-14;2,54E-14;1,02E-11;3,19E-11;6,91E-14;2,70E-14;3,20E-11
4,26;4,73E-12;1,99E-14;2,57E-14;4,78E-12;5,25E-12;2,11E-14;2,58E-14;5,29E-12;1,04E-11;3,36E-14;2,63E-14;1,04E-11;3,32E-11;8,92E-14;2,86E-14;3,33E-11
4,27;4,67E-12;1,96E-14;2,52E-14;4,71E-12;5,20E-12;2,15E-14;2,53E-14;5,25E-12;1,05E-11;4,03E-14;2,61E-14;1,06E-11;3,42E-11;1,24E-13;2,94E-14;3,43E-11
4,28;4,60E-12;2,04E-14;2,43E-14;4,64E-12;5,15E-12;2,31E-14;2,44E-14;5,20E-12;1,07E-11;5,04E-14;2,54E-14;1,07E-11;3,51E-11;1,72E-13;2,99E-14;3,53E-11
4,29;4,55E-12;2,06E-14;2,52E-14;4,59E-12;5,09E-12;2,35E-14;2,54E-14;5,14E-12;1,05E-11;5,23E-14;2,64E-14;1,06E-11;3,47E-11;1,80E-13;3,10E-14;3,49E-11
4,30;4,64E-12;1,92E-14;2,71E-14;4,68E-12;5,15E-12;2,14E-14;2,72E-14;5,19E-12;1,03E-11;4,37E-14;2,79E-14;1,03E-11;3,30E-11;1,43E-13;3,14E-14;3,31E-11
4,31;4,63E-12;1,85E-14;2,64E-14;4,68E-12;5,12E-12;2,00E-14;2,64E-14;5,16E-12;9,94E-12;3,52E-14;2,69E-14;1,00E-11;3,14E-11;1,03E-13;2,93E-14;3,15E-11
4,32;4,63E-12;1,82E-14;2,60E-14;4,68E-12;5,08E-12;1,92E-14;2,61E-14;5,13E-12;9,59E-12;2,96E-14;2,65E-14;9,65E-12;2,96E-11;7,55E-14;2,81E-14;2,97E-11
4,33;4,61E-12;1,88E-14;2,68E-14;4,65E-12;5,03E-12;1,95E-14;2,68E-14;5,07E-12;9,26E-12;2,61E-14;2,71E-14;9,31E-12;2,81E-11;5,58E-14;2,82E-14;2,81E-11
4,34;4,65E-12;1,91E-14;2,61E-14;4,70E-12;5,05E-12;1,96E-14;2,61E-14;5,10E-12;9,04E-12;2,40E-14;2,63E-14;9,09E-12;2,68E-11;4,37E-14;2,72E-14;2,69E-11
4,35;4,65E-12;1,91E-14;2,51E-14;4,70E-12;5,03E-12;1,95E-14;2,51E-14;5,08E-12;8,81E-12;2,27E-14;2,52E-14;8,86E-12;2,56E-11;3,69E-14;2,59E-14;2,57E-11
4,36;4,66E-12;1,87E-14;2,52E-14;4,70E-12;5,02E-12;1,90E-14;2,52E-14;5,07E-12;8,68E-12;2,12E-14;2,53E-14;8,73E-12;2,50E-11;3,11E-14;2,58E-14;2,50E-11
4,37;4,62E-12;1,91E-14;2,43E-14;4,66E-12;4,97E-12;1,93E-14;2,43E-14;5,02E-12;8,53E-12;2,11E-14;2,44E-14;8,57E-12;2,43E-11;2,92E-14;2,47E-14;2,44E-11
4,38;4,53E-12;1,99E-14;2,53E-14;4,57E-12;4,88E-12;2,00E-14;2,53E-14;4,92E-12;8,34E-12;2,15E-14;2,53E-14;8,39E-12;2,38E-11;2,81E-14;2,56E-14;2,38E-11
4,39;4,55E-12;1,91E-14;2,53E-14;4,60E-12;4,90E-12;1,92E-14;2,53E-14;4,94E-12;8,34E-12;2,04E-14;2,53E-14;8,38E-12;2,36E-11;2,57E-14;2,55E-14;2,37E-11
4,40;4,59E-12;1,97E-14;2,45E-14;4,63E-12;4,93E-12;1,97E-14;2,45E-14;4,97E-12;8,31E-12;2,07E-14;2,45E-14;8,36E-12;2,34E-11;2,48E-14;2,46E-14;2,34E-11
4,41;4,62E-12;2,02E-14;2,48E-14;4,66E-12;4,95E-12;2,03E-14;2,48E-14;5,00E-12;8,34E-12;2,10E-14;2,48E-14;8,39E-12;2,34E-11;2,41E-14;2,49E-14;2,35E-11
4,42;4,64E-12;2,03E-14;2,44E-14;4,69E-12;4,98E-12;2,03E-14;2,44E-14;5,02E-12;8,37E-12;2,09E-14;2,44E-14;8,42E-12;2,35E-11;2,35E-14;2,46E-14;2,35E-11
4,43;4,62E-12;2,06E-14;2,49E-14;4,67E-12;4,97E-12;2,07E-14;2,49E-14;5,01E-12;8,38E-12;2,13E-14;2,49E-14;8,43E-12;2,36E-11;2,38E-14;2,50E-14;2,36E-11
4,44;4,67E-12;2,02E-14;2,58E-14;4,72E-12;5,02E-12;2,02E-14;2,58E-14;5,06E-12;8,48E-12;2,08E-14;2,58E-14;8,52E-12;2,38E-11;2,30E-14;2,59E-14;2,39E-11
4,45;4,77E-12;2,01E-14;2,49E-14;4,81E-12;5,12E-12;2,01E-14;2,49E-14;5,17E-12;8,68E-12;2,05E-14;2,49E-14;8,72E-12;2,45E-11;2,25E-14;2,50E-14;2,45E-11
4,46;4,82E-12;2,01E-14;2,41E-14;4,86E-12;5,18E-12;2,02E-14;2,41E-14;5,22E-12;8,80E-12;2,05E-14;2,41E-14;8,84E-12;2,49E-11;2,22E-14;2,42E-14;2,49E-11
4,47;4,81E-12;2,10E-14;2,44E-14;4,85E-12;5,18E-12;2,10E-14;2,44E-14;5,23E-12;8,90E-12;2,13E-14;2,44E-14;8,95E-12;2,55E-11;2,27E-14;2,45E-14;2,55E-11
4,48;4,79E-12;1,95E-14;2,57E-14;4,84E-12;5,17E-12;1,95E-14;2,58E-14;5,22E-12;9,02E-12;1,98E-14;2,58E-14;9,07E-12;2,61E-11;2,11E-14;2,58E-14;2,62E-11
4,49;4,80E-12;1,99E-14;2,49E-14;4,84E-12;5,20E-12;2,00E-14;2,49E-14;5,25E-12;9,21E-12;2,05E-14;2,49E-14;9,26E-12;2,70E-11;2,26E-14;2,50E-14;2,71E-11
4,50;4,80E-12;2,04E-14;2,44E-14;4,85E-12;5,22E-12;2,05E-14;2,44E-14;5,27E-12;9,43E-12;2,10E-14;2,44E-14;9,48E-12;2,81E-11;2,35E-14;2,45E-14;2,82E-11
4,51;4,78E-12;2,01E-14;2,59E-14;4,83E-12;5,23E-12;2,01E-14;2,59E-14;5,28E-12;9,72E-12;2,07E-14;2,60E-14;9,76E-12;2,96E-11;2,33E-14;2,60E-14;2,97E-11
4,52;4,78E-12;1,95E-14;2,64E-14;4,83E-12;5,25E-12;1,96E-14;2,64E-14;5,30E-12;9,96E-12;2,01E-14;2,64E-14;1,00E-11;3,09E-11;2,26E-14;2,65E-14;3,09E-11
4,53;4,79E-12;1,91E-14;2,60E-14;4,84E-12;5,29E-12;1,91E-14;2,60E-14;5,33E-12;1,02E-11;1,97E-14;2,60E-14;1,03E-11;3,22E-11;2,22E-14;2,61E-14;3,23E-11
4,54;4,78E-12;1,98E-14;2,58E-14;4,82E-12;5,30E-12;1,98E-14;2,58E-14;5,35E-12;1,06E-11;2,04E-14;2,58E-14;1,06E-11;3,39E-11;2,28E-14;2,59E-14;3,39E-11
4,55;4,77E-12;1,97E-14;2,52E-14;4,81E-12;5,33E-12;1,98E-14;2,52E-14;5,38E-12;1,10E-11;2,03E-14;2,52E-14;1,10E-11;3,61E-11;2,26E-14;2,53E-14;3,62E-11
4,56;4,85E-12;1,90E-14;2,47E-14;4,89E-12;5,46E-12;1,90E-14;2,47E-14;5,50E-12;1,15E-11;1,97E-14;2,47E-14;1,16E-11;3,85E-11;2,25E-14;2,48E-14;3,86E-11
4,57;4,90E-12;1,98E-14;2,41E-14;4,94E-12;5,54E-12;1,98E-14;2,41E-14;5,59E-12;1,20E-11;2,05E-14;2,41E-14;1,21E-11;4,08E-11;2,37E-14;2,42E-14;4,09E-11
4,58;4,87E-12;2,00E-14;2,54E-14;4,92E-12;5,57E-12;2,01E-14;2,54E-14;5,62E-12;1,26E-11;2,09E-14;2,54E-14;1,26E-11;4,36E-11;2,43E-14;2,55E-14;4,37E-11
4,59;4,92E-12;1,93E-14;2,59E-14;4,97E-12;5,68E-12;1,94E-14;2,59E-14;5,72E-12;1,32E-11;2,03E-14;2,59E-14;1,33E-11;4,68E-11;2,44E-14;2,61E-14;4,69E-11
4,60;4,94E-12;2,08E-14;2,48E-14;4,99E-12;5,75E-12;2,09E-14;2,48E-14;5,80E-12;1,38E-11;2,18E-14;2,48E-14;1,39E-11;4,97E-11;2,60E-14;2,50E-14;4,98E-11
4,61;4,94E-12;2,12E-14;2,39E-14;4,98E-12;5,81E-12;2,13E-14;2,39E-14;5,85E-12;1,45E-11;2,23E-14;2,40E-14;1,46E-11;5,32E-11;2,68E-14;2,41E-14;5,33E-11
4,62;4,98E-12;2,08E-14;2,33E-14;5,02E-12;5,92E-12;2,09E-14;2,33E-14;5,97E-12;1,54E-11;2,21E-14;2,34E-14;1,54E-11;5,74E-11;2,71E-14;2,36E-14;5,74E-11
4,63;5,07E-12;2,06E-14;2,38E-14;5,11E-12;6,09E-12;2,07E-14;2,38E-14;6,14E-12;1,64E-11;2,19E-14;2,38E-14;1,64E-11;6,21E-11;2,73E-14;2,41E-14;6,22E-11
4,64;5,02E-12;2,03E-14;2,51E-14;5,06E-12;6,12E-12;2,04E-14;2,51E-14;6,16E-12;1,71E-11;2,18E-14;2,51E-14;1,71E-11;6,58E-11;2,80E-14;2,54E-14;6,59E-11
4,65;5,06E-12;2,02E-14;2,63E-14;5,11E-12;6,26E-12;2,04E-14;2,63E-14;6,30E-12;1,82E-11;2,18E-14;2,63E-14;1,83E-11;7,15E-11;2,82E-14;2,66E-14;7,15E-11
4,66;5,18E-12;2,16E-14;2,40E-14;5,22E-12;6,49E-12;2,18E-14;2,40E-14;6,53E-12;1,96E-11;2,33E-14;2,40E-14;1,96E-11;7,76E-11;3,03E-14;2,43E-14;7,77E-11
4,67;5,30E-12;2,17E-14;2,57E-14;5,35E-12;6,76E-12;2,19E-14;2,57E-14;6,80E-12;2,13E-11;2,39E-14;2,58E-14;2,14E-11;8,60E-11;3,28E-14;2,62E-14;8,61E-11
4,68;5,46E-12;2,37E-14;2,88E-14;5,51E-12;7,15E-12;2,40E-14;2,88E-14;7,20E-12;2,41E-11;2,69E-14;2,90E-14;2,41E-11;9,93E-11;3,97E-14;2,96E-14;9,93E-11
4,69;5,62E-12;2,36E-14;2,91E-14;5,67E-12;7,59E-12;2,40E-14;2,92E-14;7,64E-12;2,73E-11;2,80E-14;2,94E-14;2,73E-11;1,15E-10;4,58E-14;3,03E-14;1,15E-10
4,70;5,72E-12;2,44E-14;3,00E-14;5,77E-12;7,99E-12;2,50E-14;3,01E-14;8,05E-12;3,07E-11;3,09E-14;3,03E-14;3,08E-11;1,32E-10;5,70E-14;3,15E-14;1,32E-10
4,71;5,93E-12;2,47E-14;3,19E-14;5,98E-12;8,50E-12;2,55E-14;3,20E-14;8,56E-12;3,43E-11;3,36E-14;3,23E-14;3,43E-11;1,49E-10;6,93E-14;3,38E-14;1,49E-10
4,72;5,99E-12;2,46E-14;3,14E-14;6,05E-12;8,93E-12;2,58E-14;3,14E-14;8,99E-12;3,83E-11;3,69E-14;3,18E-14;3,84E-11;1,69E-10;8,62E-14;3,39E-14;1,69E-10
4,73;6,23E-12;2,50E-14;3,31E-14;6,29E-12;9,54E-12;2,64E-14;3,32E-14;9,60E-12;4,27E-11;4,04E-14;3,38E-14;4,27E-11;1,90E-10;1,03E-13;3,65E-14;1,90E-10
4,74;6,40E-12;2,54E-14;3,45E-14;6,46E-12;1,02E-11;2,72E-14;3,46E-14;1,02E-11;4,78E-11;4,49E-14;3,54E-14;4,79E-11;2,15E-10;1,24E-13;3,88E-14;2,15E-10
4,75;6,73E-12;2,68E-14;3,65E-14;6,79E-12;1,10E-11;2,92E-14;3,66E-14;1,10E-11;5,32E-11;5,38E-14;3,77E-14;5,33E-11;2,41E-10;1,63E-13;4,24E-14;2,41E-10
4,76;6,81E-12;2,99E-14;3,94E-14;6,88E-12;1,15E-11;3,31E-14;3,95E-14;1,16E-11;5,88E-11;6,51E-14;4,10E-14;5,89E-11;2,69E-10;2,07E-13;4,74E-14;2,69E-10
4,77;6,97E-12;3,07E-14;3,91E-14;7,04E-12;1,23E-11;3,51E-14;3,93E-14;1,24E-11;6,55E-11;7,97E-14;4,13E-14;6,56E-11;3,02E-10;2,78E-13;5,00E-14;3,02E-10
4,78;7,19E-12;3,29E-14;4,16E-14;7,27E-12;1,31E-11;3,91E-14;4,18E-14;1,32E-11;7,24E-11;1,01E-13;4,45E-14;7,25E-11;3,36E-10;3,75E-13;5,65E-14;3,36E-10
4,79;7,52E-12;3,55E-14;4,55E-14;7,60E-12;1,41E-11;4,42E-14;4,59E-14;1,42E-11;8,02E-11;1,31E-13;4,97E-14;8,04E-11;3,74E-10;5,17E-13;6,68E-14;3,74E-10
4,80;7,81E-12;3,80E-14;4,64E-14;7,90E-12;1,52E-11;5,05E-14;4,70E-14;1,53E-11;8,88E-11;1,75E-13;5,23E-14;8,90E-11;4,16E-10;7,30E-13;7,58E-14;4,17E-10
4,81;8,17E-12;4,22E-14;5,26E-14;8,27E-12;1,63E-11;5,96E-14;5,34E-14;1,65E-11;9,80E-11;2,34E-13;6,08E-14;9,83E-11;4,61E-10;1,01E-12;9,39E-14;4,62E-10
4,82;8,45E-12;4,86E-14;6,38E-14;8,56E-12;1,74E-11;7,33E-14;6,48E-14;1,75E-11;1,07E-10;3,20E-13;7,51E-14;1,07E-10;5,04E-10;1,42E-12;1,21E-13;5,06E-10
4,83;8,69E-12;6,05E-14;7,32E-14;8,82E-12;1,84E-11;9,45E-14;7,47E-14;1,86E-11;1,15E-10;4,34E-13;8,90E-14;1,16E-10;5,47E-10;1,95E-12;1,53E-13;5,49E-10
4,84;8,89E-12;7,43E-14;8,41E-14;9,05E-12;1,92E-11;1,22E-13;8,61E-14;1,94E-11;1,23E-10;5,96E-13;1,06E-13;1,23E-10;5,83E-10;2,70E-12;1,92E-13;5,86E-10
4,85;8,93E-12;9,23E-14;1,03E-13;9,13E-12;1,97E-11;1,56E-13;1,05E-13;2,00E-11;1,28E-10;7,96E-13;1,31E-13;1,29E-10;6,07E-10;3,64E-12;2,46E-13;6,11E-10
4,86;8,72E-12;1,04E-13;1,13E-13;8,94E-12;1,92E-11;1,77E-13;1,16E-13;1,95E-11;1,25E-10;9,08E-13;1,45E-13;1,26E-10;5,92E-10;4,16E-12;2,77E-13;5,97E-10
4,87;8,15E-12;1,09E-13;1,22E-13;8,38E-12;1,78E-11;1,85E-13;1,25E-13;1,82E-11;1,15E-10;9,45E-13;1,55E-13;1,16E-10;5,45E-10;4,33E-12;2,91E-13;5,50E-10
4,88;7,57E-12;1,21E-13;1,34E-13;7,83E-12;1,62E-11;1,99E-13;1,38E-13;1,65E-11;1,02E-10;9,79E-13;1,69E-13;1,03E-10;4,85E-10;4,45E-12;3,07E-13;4,90E-10
4,89;6,63E-12;1,27E-13;1,53E-13;6,91E-12;1,37E-11;2,00E-13;1,56E-13;1,41E-11;8,45E-11;9,33E-13;1,85E-13;8,57E-11;3,99E-10;4,19E-12;3,15E-13;4,04E-10
4,90;5,82E-12;1,39E-13;1,65E-13;6,12E-12;1,13E-11;2,02E-13;1,67E-13;1,16E-11;6,56E-11;8,25E-13;1,92E-13;6,66E-11;3,07E-10;3,59E-12;3,02E-13;3,11E-10
4,91;5,41E-12;1,38E-13;1,68E-13;5,71E-12;9,86E-12;1,92E-13;1,70E-13;1,02E-11;5,44E-11;7,25E-13;1,91E-13;5,53E-11;2,52E-10;3,10E-12;2,84E-13;2,56E-10
4,92;5,38E-12;1,27E-13;1,50E-13;5,66E-12;9,30E-12;1,73E-13;1,52E-13;9,63E-12;4,85E-11;6,36E-13;1,70E-13;4,93E-11;2,23E-10;2,69E-12;2,52E-13;2,26E-10
4,93;5,56E-12;1,05E-13;1,24E-13;5,79E-12;9,08E-12;1,44E-13;1,26E-13;9,35E-12;4,43E-11;5,33E-13;1,42E-13;4,49E-11;2,01E-10;2,26E-12;2,10E-13;2,03E-10
4,94;5,44E-12;8,19E-14;9,91E-14;5,62E-12;8,37E-12;1,10E-13;1,00E-13;8,58E-12;3,77E-11;3,96E-13;1,12E-13;3,82E-11;1,68E-10;1,66E-12;1,63E-13;1,70E-10
4,95;5,34E-12;5,75E-14;6,92E-14;5,46E-12;7,53E-12;7,51E-14;6,99E-14;7,67E-12;2,94E-11;2,51E-13;7,70E-14;2,98E-11;1,27E-10;1,03E-12;1,08E-13;1,28E-10
4,96;5,09E-12;3,93E-14;4,77E-14;5,18E-12;6,95E-12;5,04E-14;4,82E-14;7,05E-12;2,56E-11;1,62E-13;5,27E-14;2,58E-11;1,08E-10;6,56E-13;7,28E-14;1,09E-10
4,97;5,14E-12;3,65E-14;4,58E-14;5,22E-12;6,99E-12;4,67E-14;4,62E-14;7,09E-12;2,55E-11;1,48E-13;5,04E-14;2,57E-11;1,08E-10;6,01E-13;6,88E-14;1,09E-10
4,98;5,21E-12;3,55E-14;4,34E-14;5,28E-12;7,05E-12;4,50E-14;4,38E-14;7,13E-12;2,54E-11;1,40E-13;4,76E-14;2,56E-11;1,07E-10;5,62E-13;6,46E-14;1,08E-10
4,99;5,20E-12;3,35E-14;4,20E-14;5,28E-12;7,02E-12;4,25E-14;4,23E-14;7,11E-12;2,52E-11;1,32E-13;4,59E-14;2,54E-11;1,06E-10;5,32E-13;6,17E-14;1,07E-10
5,00;5,21E-12;3,37E-14;3,94E-14;5,28E-12;7,02E-12;4,22E-14;3,97E-14;7,10E-12;2,51E-11;1,27E-13;4,31E-14;2,53E-11;1,05E-10;5,03E-13;5,80E-14;1,06E-10
5,01;5,21E-12;3,17E-14;3,96E-14;5,28E-12;7,00E-12;3,96E-14;3,99E-14;7,08E-12;2,49E-11;1,19E-13;4,31E-14;2,50E-11;1,04E-10;4,69E-13;5,71E-14;1,05E-10
5,02;5,21E-12;3,15E-14;3,80E-14;5,28E-12;7,00E-12;3,89E-14;3,83E-14;7,07E-12;2,49E-11;1,13E-13;4,13E-14;2,50E-11;1,04E-10;4,44E-13;5,48E-14;1,05E-10
5,03;5,16E-12;3,09E-14;3,84E-14;5,23E-12;6,93E-12;3,80E-14;3,87E-14;7,01E-12;2,46E-11;1,10E-13;4,16E-14;2,48E-11;1,03E-10;4,30E-13;5,43E-14;1,04E-10
5,04;5,10E-12;3,05E-14;3,91E-14;5,17E-12;6,84E-12;3,73E-14;3,93E-14;6,91E-12;2,42E-11;1,05E-13;4,21E-14;2,44E-11;1,01E-10;4,06E-13;5,41E-14;1,02E-10
5,05;5,14E-12;3,13E-14;4,07E-14;5,21E-12;6,87E-12;3,76E-14;4,10E-14;6,95E-12;2,42E-11;1,01E-13;4,36E-14;2,44E-11;1,01E-10;3,83E-13;5,55E-14;1,02E-10
5,06;5,22E-12;2,78E-14;3,69E-14;5,28E-12;6,93E-12;3,38E-14;3,71E-14;7,00E-12;2,40E-11;9,41E-14;3,96E-14;2,42E-11;1,00E-10;3,62E-13;5,05E-14;1,01E-10
5,07;5,20E-12;2,84E-14;3,61E-14;5,26E-12;6,91E-12;3,41E-14;3,63E-14;6,98E-12;2,40E-11;9,03E-14;3,86E-14;2,41E-11;1,00E-10;3,40E-13;4,89E-14;1,00E-10
5,08;5,15E-12;2,65E-14;3,45E-14;5,21E-12;6,85E-12;3,19E-14;3,48E-14;6,92E-12;2,39E-11;8,57E-14;3,70E-14;2,40E-11;9,94E-11;3,25E-13;4,68E-14;9,98E-11
5,09;5,18E-12;2,66E-14;3,27E-14;5,24E-12;6,85E-12;3,18E-14;3,29E-14;6,92E-12;2,36E-11;8,41E-14;3,50E-14;2,37E-11;9,79E-11;3,17E-13;4,44E-14;9,82E-11
5,10;5,15E-12;2,64E-14;3,56E-14;5,22E-12;6,80E-12;3,13E-14;3,58E-14;6,87E-12;2,33E-11;8,10E-14;3,77E-14;2,34E-11;9,64E-11;3,02E-13;4,63E-14;9,68E-11
5,11;5,18E-12;2,51E-14;3,48E-14;5,24E-12;6,81E-12;2,97E-14;3,50E-14;6,88E-12;2,31E-11;7,58E-14;3,68E-14;2,32E-11;9,55E-11;2,81E-13;4,50E-14;9,58E-11
5,12;5,18E-12;2,55E-14;3,17E-14;5,23E-12;6,80E-12;2,98E-14;3,18E-14;6,86E-12;2,30E-11;7,34E-14;3,36E-14;2,31E-11;9,50E-11;2,67E-13;4,12E-14;9,53E-11
5,13;5,12E-12;2,63E-14;3,09E-14;5,18E-12;6,73E-12;3,04E-14;3,11E-14;6,79E-12;2,28E-11;7,18E-14;3,27E-14;2,29E-11;9,44E-11;2,56E-13;4,00E-14;9,47E-11
5,14;5,09E-12;2,61E-14;3,16E-14;5,15E-12;6,69E-12;3,01E-14;3,17E-14;6,75E-12;2,26E-11;7,03E-14;3,33E-14;2,27E-11;9,34E-11;2,49E-13;4,03E-14;9,37E-11
5,15;5,13E-12;2,53E-14;3,03E-14;5,18E-12;6,71E-12;2,92E-14;3,04E-14;6,77E-12;2,25E-11;6,85E-14;3,19E-14;2,26E-11;9,28E-11;2,43E-13;3,86E-14;9,31E-11
5,16;5,14E-12;2,53E-14;2,90E-14;5,20E-12;6,71E-12;2,91E-14;2,91E-14;6,77E-12;2,24E-11;6,69E-14;3,06E-14;2,25E-11;9,20E-11;2,35E-13;3,71E-14;9,23E-11
5,17;5,13E-12;2,50E-14;2,92E-14;5,18E-12;6,68E-12;2,86E-14;2,94E-14;6,74E-12;2,22E-11;6,46E-14;3,08E-14;2,23E-11;9,10E-11;2,25E-13;3,72E-14;9,13E-11
5,18;5,08E-12;2,50E-14;2,78E-14;5,13E-12;6,61E-12;2,85E-14;2,79E-14;6,67E-12;2,19E-11;6,37E-14;2,93E-14;2,20E-11;9,00E-11;2,20E-13;3,54E-14;9,03E-11
5,19;5,11E-12;2,42E-14;2,68E-14;5,16E-12;6,63E-12;2,76E-14;2,69E-14;6,68E-12;2,18E-11;6,12E-14;2,83E-14;2,19E-11;8,95E-11;2,11E-13;3,43E-14;8,97E-11
5,20;5,14E-12;2,34E-14;2,66E-14;5,19E-12;6,65E-12;2,66E-14;2,68E-14;6,71E-12;2,18E-11;5,87E-14;2,80E-14;2,19E-11;8,91E-11;2,01E-13;3,37E-14;8,93E-11
5,21;5,16E-12;2,25E-14;2,77E-14;5,21E-12;6,66E-12;2,56E-14;2,78E-14;6,71E-12;2,17E-11;5,66E-14;2,90E-14;2,18E-11;8,84E-11;1,94E-13;3,44E-14;8,86E-11
5,22;5,14E-12;2,26E-14;2,93E-14;5,20E-12;6,63E-12;2,56E-14;2,95E-14;6,68E-12;2,15E-11;5,61E-14;3,06E-14;2,16E-11;8,75E-11;1,92E-13;3,60E-14;8,77E-11
5,23;5,15E-12;2,29E-14;2,79E-14;5,20E-12;6,62E-12;2,59E-14;2,80E-14;6,67E-12;2,13E-11;5,57E-14;2,92E-14;2,14E-11;8,66E-11;1,88E-13;3,43E-14;8,69E-11
5,24;5,02E-12;2,30E-14;2,79E-14;5,07E-12;6,48E-12;2,59E-14;2,80E-14;6,54E-12;2,11E-11;5,57E-14;2,91E-14;2,12E-11;8,60E-11;1,88E-13;3,42E-14;8,62E-11
5,25;5,02E-12;2,28E-14;2,76E-14;5,07E-12;6,48E-12;2,57E-14;2,77E-14;6,53E-12;2,10E-11;5,39E-14;2,88E-14;2,11E-11;8,55E-11;1,79E-13;3,37E-14;8,57E-11
