zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 100A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;6,58E-12;4,60E-14;5,60E-14;6,68E-12;1,03E-11;5,76E-14;5,65E-14;1,04E-11;4,72E-11;1,74E-13;6,16E-14;4,74E-11;2,11E-10;6,91E-13;8,44E-14;2,12E-10
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
8,49;1,24E-11;6,42E-13;7,61E-13;1,38E-11;2,57E-11;8,31E-13;7,70E-13;2,73E-11;1,59E-10;2,72E-12;8,53E-13;1,62E-10;7,49E-10;1,11E-11;1,23E-12;7,62E-10
8,50;1,33E-11;7,01E-13;8,08E-13;1,48E-11;2,70E-11;9,08E-13;8,17E-13;2,87E-11;1,64E-10;2,98E-12;9,09E-13;1,68E-10;7,73E-10;1,22E-11;1,32E-12;7,86E-10
8,51;1,28E-11;7,02E-13;8,07E-13;1,43E-11;2,63E-11;9,20E-13;8,17E-13;2,81E-11;1,62E-10;3,10E-12;9,13E-13;1,66E-10;7,66E-10;1,28E-11;1,34E-12;7,80E-10
8,52;1,17E-11;6,22E-13;7,35E-13;1,30E-11;2,39E-11;8,23E-13;7,44E-13;2,55E-11;1,46E-10;2,83E-12;8,32E-13;1,50E-10;6,91E-10;1,18E-11;1,22E-12;7,04E-10
8,53;9,95E-12;5,19E-13;5,97E-13;1,11E-11;2,01E-11;6,88E-13;6,05E-13;2,14E-11;1,22E-10;2,37E-12;6,79E-13;1,25E-10;5,74E-10;9,86E-12;1,01E-12;5,85E-10
8,54;7,46E-12;3,94E-13;4,48E-13;8,30E-12;1,51E-11;5,21E-13;4,54E-13;1,60E-11;9,12E-11;1,79E-12;5,10E-13;9,35E-11;4,29E-10;7,42E-12;7,60E-13;4,38E-10
8,55;6,12E-12;3,07E-13;3,52E-13;6,78E-12;1,21E-11;4,05E-13;3,57E-13;1,28E-11;7,17E-11;1,39E-12;4,00E-13;7,35E-11;3,37E-10;5,78E-12;5,93E-13;3,43E-10
8,56;5,51E-12;2,62E-13;3,10E-13;6,08E-12;1,09E-11;3,45E-13;3,14E-13;1,16E-11;6,49E-11;1,18E-12;3,50E-13;6,64E-11;3,05E-10;4,88E-12;5,13E-13;3,10E-10
8,57;6,05E-12;2,41E-13;2,94E-13;6,58E-12;1,17E-11;3,19E-13;2,97E-13;1,24E-11;6,86E-11;1,10E-12;3,31E-13;7,01E-11;3,22E-10;4,56E-12;4,83E-13;3,27E-10
8,58;5,71E-12;2,15E-13;2,48E-13;6,18E-12;1,13E-11;2,81E-13;2,51E-13;1,19E-11;6,74E-11;9,42E-13;2,80E-13;6,86E-11;3,17E-10;3,88E-12;4,10E-13;3,21E-10
8,59;5,84E-12;1,72E-13;2,02E-13;6,22E-12;1,13E-11;2,23E-13;2,04E-13;1,17E-11;6,57E-11;7,32E-13;2,27E-13;6,67E-11;3,08E-10;2,99E-12;3,27E-13;3,11E-10
8,60;5,79E-12;1,30E-13;1,34E-13;6,06E-12;1,10E-11;1,65E-13;1,36E-13;1,13E-11;6,26E-11;5,14E-13;1,51E-13;6,32E-11;2,92E-10;2,07E-12;2,20E-13;2,94E-10
8,61;5,68E-12;7,87E-14;9,78E-14;5,86E-12;1,05E-11;1,03E-13;9,88E-14;1,07E-11;5,87E-11;3,44E-13;1,09E-13;5,92E-11;2,73E-10;1,42E-12;1,57E-13;2,75E-10
8,62;5,52E-12;6,35E-14;7,86E-14;5,66E-12;1,00E-11;8,03E-14;7,94E-14;1,02E-11;5,47E-11;2,49E-13;8,69E-14;5,51E-11;2,54E-10;9,99E-13;1,21E-13;2,55E-10
8,63;5,19E-12;5,15E-14;6,32E-14;5,30E-12;9,36E-12;6,41E-14;6,38E-14;9,49E-12;5,10E-11;1,91E-13;6,94E-14;5,13E-11;2,36E-10;7,54E-13;9,42E-14;2,37E-10
8,64;5,16E-12;3,53E-14;4,57E-14;5,24E-12;9,10E-12;4,50E-14;4,61E-14;9,19E-12;4,84E-11;1,42E-13;5,03E-14;4,86E-11;2,23E-10;5,72E-13;6,91E-14;2,24E-10
8,65;5,34E-12;3,63E-14;4,63E-14;5,42E-12;9,04E-12;4,37E-14;4,67E-14;9,13E-12;4,61E-11;1,17E-13;5,00E-14;4,63E-11;2,11E-10;4,44E-13;6,49E-14;2,11E-10
8,66;5,28E-12;2,90E-14;4,33E-14;5,35E-12;8,75E-12;3,50E-14;4,35E-14;8,82E-12;4,34E-11;9,51E-14;4,62E-14;4,35E-11;1,97E-10;3,62E-13;5,80E-14;1,98E-10
8,67;5,10E-12;2,83E-14;3,65E-14;5,17E-12;8,41E-12;3,34E-14;3,68E-14;8,48E-12;4,15E-11;8,45E-14;3,89E-14;4,16E-11;1,89E-10;3,12E-13;4,87E-14;1,89E-10
8,68;4,98E-12;2,71E-14;3,68E-14;5,04E-12;8,12E-12;3,15E-14;3,70E-14;8,19E-12;3,96E-11;7,56E-14;3,89E-14;3,97E-11;1,80E-10;2,72E-13;4,74E-14;1,80E-10
8,69;5,16E-12;2,78E-14;3,20E-14;5,22E-12;8,13E-12;3,16E-14;3,22E-14;8,19E-12;3,78E-11;7,03E-14;3,38E-14;3,79E-11;1,69E-10;2,42E-13;4,10E-14;1,70E-10
8,70;5,25E-12;2,39E-14;2,50E-14;5,30E-12;8,07E-12;2,74E-14;2,51E-14;8,12E-12;3,62E-11;6,21E-14;2,66E-14;3,63E-11;1,61E-10;2,16E-13;3,33E-14;1,62E-10
8,71;5,08E-12;2,31E-14;2,87E-14;5,13E-12;7,74E-12;2,63E-14;2,88E-14;7,80E-12;3,44E-11;5,81E-14;3,01E-14;3,45E-11;1,53E-10;2,00E-13;3,60E-14;1,53E-10
8,72;5,22E-12;2,77E-14;2,11E-14;5,27E-12;7,71E-12;3,05E-14;2,13E-14;7,76E-12;3,27E-11;5,90E-14;2,25E-14;3,27E-11;1,43E-10;1,86E-13;2,80E-14;1,44E-10
8,73;4,93E-12;2,62E-14;2,66E-14;4,98E-12;7,32E-12;2,89E-14;2,67E-14;7,38E-12;3,12E-11;5,64E-14;2,78E-14;3,13E-11;1,38E-10;1,79E-13;3,30E-14;1,38E-10
8,74;4,55E-12;2,29E-14;2,55E-14;4,59E-12;6,81E-12;2,55E-14;2,56E-14;6,86E-12;2,94E-11;5,10E-14;2,67E-14;2,95E-11;1,30E-10;1,65E-13;3,18E-14;1,30E-10
8,75;4,56E-12;2,20E-14;2,32E-14;4,61E-12;6,74E-12;2,44E-14;2,33E-14;6,79E-12;2,85E-11;4,82E-14;2,44E-14;2,86E-11;1,25E-10;1,54E-13;2,92E-14;1,25E-10
8,76;4,67E-12;1,87E-14;3,37E-14;4,72E-12;6,75E-12;2,10E-14;3,38E-14;6,80E-12;2,75E-11;4,36E-14;3,48E-14;2,76E-11;1,20E-10;1,44E-13;3,91E-14;1,20E-10
8,77;4,53E-12;2,20E-14;2,98E-14;4,58E-12;6,50E-12;2,42E-14;2,99E-14;6,55E-12;2,62E-11;4,60E-14;3,09E-14;2,63E-11;1,14E-10;1,43E-13;3,53E-14;1,14E-10
8,78;4,56E-12;2,03E-14;4,42E-14;4,62E-12;6,43E-12;2,25E-14;4,43E-14;6,50E-12;2,52E-11;4,43E-14;4,53E-14;2,53E-11;1,08E-10;1,41E-13;4,95E-14;1,09E-10
8,79;4,57E-12;2,19E-14;2,99E-14;4,62E-12;6,36E-12;2,39E-14;2,99E-14;6,41E-12;2,43E-11;4,45E-14;3,08E-14;2,43E-11;1,04E-10;1,36E-13;3,47E-14;1,04E-10
8,80;4,92E-12;2,79E-14;3,20E-14;4,98E-12;6,64E-12;2,99E-14;3,21E-14;6,70E-12;2,38E-11;4,95E-14;3,30E-14;2,39E-11;1,00E-10;1,37E-13;3,68E-14;1,00E-10
8,81;4,96E-12;2,68E-14;2,97E-14;5,02E-12;6,62E-12;2,87E-14;2,98E-14;6,68E-12;2,32E-11;4,78E-14;3,07E-14;2,33E-11;9,69E-11;1,33E-13;3,44E-14;9,71E-11
8,82;4,69E-12;2,37E-14;2,26E-14;4,74E-12;6,28E-12;2,56E-14;2,27E-14;6,33E-12;2,21E-11;4,48E-14;2,35E-14;2,22E-11;9,25E-11;1,30E-13;2,71E-14;9,27E-11
8,83;4,89E-12;2,65E-14;3,05E-14;4,94E-12;6,42E-12;2,83E-14;3,05E-14;6,48E-12;2,18E-11;4,72E-14;3,13E-14;2,19E-11;9,01E-11;1,31E-13;3,47E-14;9,02E-11
8,84;4,76E-12;2,17E-14;2,53E-14;4,81E-12;6,24E-12;2,35E-14;2,54E-14;6,29E-12;2,10E-11;4,15E-14;2,62E-14;2,11E-11;8,68E-11;1,22E-13;2,96E-14;8,70E-11
8,85;5,18E-12;2,34E-14;3,20E-14;5,24E-12;6,56E-12;2,51E-14;3,20E-14;6,62E-12;2,04E-11;4,17E-14;3,28E-14;2,04E-11;8,17E-11;1,16E-13;3,61E-14;8,19E-11
8,86;5,20E-12;2,31E-14;3,14E-14;5,25E-12;6,54E-12;2,47E-14;3,15E-14;6,59E-12;1,99E-11;4,13E-14;3,22E-14;2,00E-11;7,93E-11;1,15E-13;3,54E-14;7,94E-11
8,87;4,90E-12;2,25E-14;3,53E-14;4,95E-12;6,19E-12;2,41E-14;3,54E-14;6,25E-12;1,91E-11;3,98E-14;3,61E-14;1,92E-11;7,65E-11;1,10E-13;3,93E-14;7,66E-11
8,88;5,00E-12;1,85E-14;3,30E-14;5,05E-12;6,23E-12;2,01E-14;3,30E-14;6,29E-12;1,86E-11;3,58E-14;3,38E-14;1,86E-11;7,33E-11;1,06E-13;3,69E-14;7,34E-11
8,89;4,97E-12;2,08E-14;3,22E-14;5,02E-12;6,17E-12;2,24E-14;3,22E-14;6,23E-12;1,82E-11;3,80E-14;3,29E-14;1,83E-11;7,17E-11;1,08E-13;3,60E-14;7,18E-11
8,90;4,84E-12;2,23E-14;3,43E-14;4,89E-12;6,00E-12;2,39E-14;3,43E-14;6,05E-12;1,76E-11;3,92E-14;3,50E-14;1,77E-11;6,91E-11;1,07E-13;3,79E-14;6,93E-11
8,91;5,19E-12;2,28E-14;2,95E-14;5,25E-12;6,30E-12;2,42E-14;2,95E-14;6,35E-12;1,74E-11;3,84E-14;3,01E-14;1,74E-11;6,65E-11;1,01E-13;3,29E-14;6,66E-11
8,92;5,25E-12;1,87E-14;3,09E-14;5,30E-12;6,30E-12;2,00E-14;3,09E-14;6,35E-12;1,68E-11;3,36E-14;3,15E-14;1,69E-11;6,35E-11;9,39E-14;3,43E-14;6,37E-11
8,93;5,21E-12;2,21E-14;3,21E-14;5,27E-12;6,24E-12;2,36E-14;3,21E-14;6,30E-12;1,65E-11;3,83E-14;3,27E-14;1,66E-11;6,21E-11;1,04E-13;3,53E-14;6,23E-11
8,94;5,24E-12;1,35E-14;3,33E-14;5,29E-12;6,23E-12;1,48E-14;3,34E-14;6,28E-12;1,61E-11;2,83E-14;3,40E-14;1,62E-11;6,01E-11;8,82E-14;3,66E-14;6,02E-11
8,95;4,92E-12;1,70E-14;2,94E-14;4,96E-12;5,88E-12;1,83E-14;2,94E-14;5,93E-12;1,55E-11;3,05E-14;3,00E-14;1,56E-11;5,85E-11;8,50E-14;3,24E-14;5,86E-11
8,96;4,91E-12;1,91E-14;2,98E-14;4,96E-12;5,86E-12;2,03E-14;2,99E-14;5,91E-12;1,53E-11;3,31E-14;3,04E-14;1,54E-11;5,73E-11;8,97E-14;3,28E-14;5,75E-11
8,97;4,76E-12;2,43E-14;3,19E-14;4,82E-12;5,70E-12;2,55E-14;3,20E-14;5,75E-12;1,50E-11;3,78E-14;3,25E-14;1,51E-11;5,66E-11;9,25E-14;3,49E-14;5,67E-11
8,98;4,82E-12;2,22E-14;2,64E-14;4,87E-12;5,73E-12;2,34E-14;2,65E-14;5,78E-12;1,48E-11;3,51E-14;2,70E-14;1,49E-11;5,53E-11;8,71E-14;2,94E-14;5,54E-11
8,99;4,84E-12;1,96E-14;3,25E-14;4,89E-12;5,70E-12;2,08E-14;3,25E-14;5,76E-12;1,43E-11;3,27E-14;3,30E-14;1,44E-11;5,26E-11;8,55E-14;3,54E-14;5,27E-11
9,00;4,89E-12;2,81E-14;2,87E-14;4,94E-12;5,72E-12;2,93E-14;2,88E-14;5,77E-12;1,40E-11;4,06E-14;2,93E-14;1,41E-11;5,08E-11;9,09E-14;3,16E-14;5,09E-11
9,01;4,81E-12;2,18E-14;3,05E-14;4,86E-12;5,61E-12;2,28E-14;3,06E-14;5,67E-12;1,37E-11;3,36E-14;3,11E-14;1,37E-11;4,95E-11;8,16E-14;3,33E-14;4,96E-11
9,02;4,35E-12;2,35E-14;2,82E-14;4,40E-12;5,12E-12;2,46E-14;2,82E-14;5,17E-12;1,28E-11;3,50E-14;2,87E-14;1,28E-11;4,68E-11;8,13E-14;3,08E-14;4,69E-11
9,03;4,41E-12;2,31E-14;2,30E-14;4,46E-12;5,19E-12;2,42E-14;2,31E-14;5,24E-12;1,30E-11;3,53E-14;2,35E-14;1,30E-11;4,75E-11;8,45E-14;2,57E-14;4,76E-11
9,04;4,40E-12;2,58E-14;2,74E-14;4,46E-12;5,19E-12;2,69E-14;2,74E-14;5,24E-12;1,30E-11;3,79E-14;2,79E-14;1,31E-11;4,77E-11;8,71E-14;3,00E-14;4,78E-11
9,05;4,50E-12;2,84E-14;2,26E-14;4,55E-12;5,24E-12;2,95E-14;2,27E-14;5,29E-12;1,27E-11;4,02E-14;2,31E-14;1,27E-11;4,56E-11;8,78E-14;2,51E-14;4,58E-11
9,06;4,53E-12;2,51E-14;2,52E-14;4,58E-12;5,27E-12;2,62E-14;2,53E-14;5,32E-12;1,27E-11;3,71E-14;2,57E-14;1,27E-11;4,55E-11;8,58E-14;2,76E-14;4,56E-11
9,07;4,47E-12;2,01E-14;2,42E-14;4,52E-12;5,18E-12;2,11E-14;2,43E-14;5,22E-12;1,22E-11;3,05E-14;2,47E-14;1,23E-11;4,37E-11;7,25E-14;2,66E-14;4,38E-11
9,08;4,67E-12;2,75E-14;2,45E-14;4,72E-12;5,36E-12;2,85E-14;2,46E-14;5,42E-12;1,23E-11;3,77E-14;2,50E-14;1,24E-11;4,32E-11;7,87E-14;2,69E-14;4,33E-11
9,09;4,63E-12;1,88E-14;2,88E-14;4,68E-12;5,30E-12;1,97E-14;2,89E-14;5,35E-12;1,20E-11;2,85E-14;2,93E-14;1,21E-11;4,17E-11;6,76E-14;3,10E-14;4,18E-11
9,10;4,79E-12;2,14E-14;2,80E-14;4,84E-12;5,44E-12;2,23E-14;2,80E-14;5,49E-12;1,19E-11;3,13E-14;2,84E-14;1,19E-11;4,04E-11;7,10E-14;3,02E-14;4,05E-11
9,11;4,85E-12;1,96E-14;2,36E-14;4,89E-12;5,46E-12;2,05E-14;2,36E-14;5,50E-12;1,15E-11;3,02E-14;2,40E-14;1,16E-11;3,86E-11;7,34E-14;2,57E-14;3,87E-11
9,12;4,45E-12;2,20E-14;2,49E-14;4,50E-12;5,03E-12;2,28E-14;2,49E-14;5,08E-12;1,09E-11;3,09E-14;2,53E-14;1,09E-11;3,67E-11;6,68E-14;2,70E-14;3,68E-11
9,13;4,57E-12;1,72E-14;2,74E-14;4,61E-12;5,13E-12;1,80E-14;2,74E-14;5,17E-12;1,07E-11;2,63E-14;2,78E-14;1,08E-11;3,56E-11;6,34E-14;2,95E-14;3,57E-11
9,14;4,30E-12;1,92E-14;2,32E-14;4,34E-12;4,83E-12;2,01E-14;2,33E-14;4,88E-12;1,02E-11;2,84E-14;2,37E-14;1,03E-11;3,41E-11;6,52E-14;2,53E-14;3,42E-11
9,15;4,53E-12;2,23E-14;1,97E-14;4,58E-12;5,06E-12;2,31E-14;1,98E-14;5,10E-12;1,03E-11;3,14E-14;2,01E-14;1,03E-11;3,35E-11;6,80E-14;2,16E-14;3,36E-11
9,16;4,69E-12;2,13E-14;2,32E-14;4,73E-12;5,19E-12;2,20E-14;2,32E-14;5,24E-12;1,03E-11;2,97E-14;2,35E-14;1,03E-11;3,28E-11;6,36E-14;2,50E-14;3,28E-11
9,17;4,68E-12;2,45E-14;2,95E-14;4,73E-12;5,17E-12;2,53E-14;2,95E-14;5,22E-12;1,00E-11;3,30E-14;2,98E-14;1,01E-11;3,17E-11;6,73E-14;3,12E-14;3,18E-11
9,18;4,82E-12;2,08E-14;2,14E-14;4,86E-12;5,31E-12;2,15E-14;2,15E-14;5,35E-12;1,02E-11;2,90E-14;2,18E-14;1,03E-11;3,19E-11;6,22E-14;2,32E-14;3,20E-11
9,19;4,66E-12;2,40E-14;2,06E-14;4,70E-12;5,12E-12;2,47E-14;2,07E-14;5,16E-12;9,71E-12;3,16E-14;2,10E-14;9,76E-12;3,01E-11;6,22E-14;2,25E-14;3,02E-11
9,20;4,69E-12;2,21E-14;2,37E-14;4,73E-12;5,10E-12;2,27E-14;2,38E-14;5,14E-12;9,21E-12;2,93E-14;2,40E-14;9,26E-12;2,75E-11;5,83E-14;2,53E-14;2,76E-11
9,21;4,63E-12;2,12E-14;2,18E-14;4,68E-12;5,03E-12;2,19E-14;2,19E-14;5,07E-12;8,99E-12;2,83E-14;2,22E-14;9,04E-12;2,66E-11;5,67E-14;2,34E-14;2,67E-11
9,22;4,67E-12;1,96E-14;2,67E-14;4,72E-12;5,05E-12;2,02E-14;2,67E-14;5,10E-12;8,85E-12;2,61E-14;2,70E-14;8,90E-12;2,57E-11;5,25E-14;2,81E-14;2,58E-11
9,23;4,66E-12;2,20E-14;2,67E-14;4,71E-12;5,00E-12;2,24E-14;2,67E-14;5,05E-12;8,41E-12;2,68E-14;2,69E-14;8,46E-12;2,36E-11;4,62E-14;2,76E-14;2,36E-11
9,24;4,42E-12;1,69E-14;2,32E-14;4,46E-12;4,71E-12;1,71E-14;2,32E-14;4,75E-12;7,60E-12;1,95E-14;2,33E-14;7,64E-12;2,04E-11;3,02E-14;2,37E-14;2,05E-11
9,25;4,56E-12;1,76E-14;2,43E-14;4,60E-12;4,85E-12;1,77E-14;2,43E-14;4,89E-12;7,73E-12;1,91E-14;2,43E-14;7,77E-12;2,05E-11;2,55E-14;2,46E-14;2,06E-11
9,26;4,46E-12;1,92E-14;2,32E-14;4,51E-12;4,74E-12;1,93E-14;2,32E-14;4,78E-12;7,50E-12;2,05E-14;2,32E-14;7,54E-12;1,98E-11;2,57E-14;2,35E-14;1,98E-11
9,27;4,44E-12;1,70E-14;2,41E-14;4,48E-12;4,72E-12;1,71E-14;2,41E-14;4,76E-12;7,49E-12;1,80E-14;2,41E-14;7,53E-12;1,98E-11;2,20E-14;2,43E-14;1,99E-11
9,28;4,55E-12;1,91E-14;2,35E-14;4,59E-12;4,82E-12;1,92E-14;2,35E-14;4,86E-12;7,58E-12;1,97E-14;2,35E-14;7,62E-12;1,98E-11;2,24E-14;2,37E-14;1,99E-11
9,29;4,58E-12;1,90E-14;2,63E-14;4,62E-12;4,84E-12;1,91E-14;2,63E-14;4,88E-12;7,40E-12;1,99E-14;2,63E-14;7,44E-12;1,88E-11;2,38E-14;2,64E-14;1,88E-11
9,30;4,51E-12;1,84E-14;2,34E-14;4,55E-12;4,76E-12;1,85E-14;2,34E-14;4,80E-12;7,29E-12;1,93E-14;2,34E-14;7,33E-12;1,85E-11;2,29E-14;2,35E-14;1,86E-11
9,31;4,47E-12;1,46E-14;2,08E-14;4,51E-12;4,72E-12;1,47E-14;2,08E-14;4,75E-12;7,14E-12;1,57E-14;2,09E-14;7,18E-12;1,79E-11;2,02E-14;2,11E-14;1,80E-11
9,32;4,37E-12;1,77E-14;2,25E-14;4,41E-12;4,60E-12;1,79E-14;2,25E-14;4,64E-12;6,95E-12;1,91E-14;2,25E-14;6,99E-12;1,74E-11;2,47E-14;2,27E-14;1,74E-11
9,33;4,77E-12;1,79E-14;2,58E-14;4,81E-12;5,01E-12;1,81E-14;2,58E-14;5,06E-12;7,45E-12;1,95E-14;2,59E-14;7,50E-12;1,83E-11;2,61E-14;2,61E-14;1,83E-11
9,34;4,45E-12;1,66E-14;2,22E-14;4,49E-12;4,70E-12;1,69E-14;2,22E-14;4,74E-12;7,25E-12;1,92E-14;2,23E-14;7,29E-12;1,86E-11;2,96E-14;2,27E-14;1,86E-11
9,35;4,77E-12;1,65E-14;2,44E-14;4,81E-12;5,03E-12;1,68E-14;2,44E-14;5,07E-12;7,64E-12;2,05E-14;2,45E-14;7,69E-12;1,93E-11;3,68E-14;2,52E-14;1,93E-11
9,36;4,40E-12;1,89E-14;1,94E-14;4,44E-12;4,66E-12;1,94E-14;1,94E-14;4,69E-12;7,20E-12;2,44E-14;1,97E-14;7,25E-12;1,85E-11;4,65E-14;2,06E-14;1,86E-11
9,37;4,80E-12;2,31E-14;2,60E-14;4,85E-12;5,07E-12;2,35E-14;2,61E-14;5,11E-12;7,69E-12;2,70E-14;2,62E-14;7,74E-12;1,94E-11;4,28E-14;2,69E-14;1,94E-11
9,38;4,58E-12;2,10E-14;2,20E-14;4,62E-12;4,85E-12;2,13E-14;2,21E-14;4,89E-12;7,49E-12;2,38E-14;2,22E-14;7,54E-12;1,93E-11;3,52E-14;2,27E-14;1,93E-11
9,39;4,46E-12;1,99E-14;2,29E-14;4,50E-12;4,72E-12;2,01E-14;2,29E-14;4,76E-12;7,29E-12;2,23E-14;2,30E-14;7,33E-12;1,87E-11;3,20E-14;2,35E-14;1,88E-11
9,40;4,09E-12;2,38E-14;2,82E-14;4,14E-12;4,34E-12;2,40E-14;2,83E-14;4,39E-12;6,86E-12;2,65E-14;2,83E-14;6,92E-12;1,81E-11;3,74E-14;2,87E-14;1,81E-11
9,41;4,33E-12;2,07E-14;3,11E-14;4,39E-12;4,60E-12;2,09E-14;3,11E-14;4,65E-12;7,28E-12;2,27E-14;3,12E-14;7,33E-12;1,92E-11;3,09E-14;3,16E-14;1,92E-11
9,42;4,28E-12;1,97E-14;2,63E-14;4,33E-12;4,56E-12;1,99E-14;2,63E-14;4,61E-12;7,31E-12;2,17E-14;2,64E-14;7,36E-12;1,95E-11;2,96E-14;2,68E-14;1,96E-11
9,43;4,45E-12;2,31E-14;2,89E-14;4,50E-12;4,73E-12;2,33E-14;2,89E-14;4,78E-12;7,52E-12;2,50E-14;2,90E-14;7,58E-12;1,99E-11;3,27E-14;2,93E-14;2,00E-11
9,44;4,35E-12;2,13E-14;2,90E-14;4,40E-12;4,63E-12;2,15E-14;2,90E-14;4,68E-12;7,42E-12;2,33E-14;2,91E-14;7,47E-12;1,98E-11;3,14E-14;2,94E-14;1,99E-11
9,45;4,47E-12;1,94E-14;2,67E-14;4,52E-12;4,76E-12;1,96E-14;2,67E-14;4,81E-12;7,65E-12;2,13E-14;2,68E-14;7,70E-12;2,05E-11;2,91E-14;2,71E-14;2,05E-11
9,46;4,51E-12;1,86E-14;2,79E-14;4,56E-12;4,80E-12;1,87E-14;2,79E-14;4,85E-12;7,68E-12;2,04E-14;2,79E-14;7,72E-12;2,05E-11;2,76E-14;2,83E-14;2,05E-11
9,47;4,54E-12;1,15E-14;2,79E-14;4,58E-12;4,85E-12;1,17E-14;2,79E-14;4,89E-12;7,89E-12;1,33E-14;2,80E-14;7,93E-12;2,14E-11;2,03E-14;2,83E-14;2,14E-11
9,48;4,61E-12;1,78E-14;2,36E-14;4,65E-12;4,92E-12;1,79E-14;2,36E-14;4,96E-12;8,02E-12;1,94E-14;2,37E-14;8,07E-12;2,18E-11;2,58E-14;2,40E-14;2,19E-11
9,49;4,68E-12;1,99E-14;2,19E-14;4,72E-12;5,02E-12;2,00E-14;2,19E-14;5,06E-12;8,37E-12;2,16E-14;2,20E-14;8,41E-12;2,33E-11;2,87E-14;2,23E-14;2,33E-11
9,50;4,48E-12;2,24E-14;1,75E-14;4,52E-12;4,83E-12;2,25E-14;1,75E-14;4,87E-12;8,27E-12;2,42E-14;1,76E-14;8,31E-12;2,36E-11;3,17E-14;1,80E-14;2,36E-11
9,51;4,57E-12;2,03E-14;2,14E-14;4,61E-12;4,94E-12;2,04E-14;2,14E-14;4,98E-12;8,69E-12;2,19E-14;2,15E-14;8,73E-12;2,53E-11;2,86E-14;2,18E-14;2,54E-11
9,52;4,71E-12;2,33E-14;2,23E-14;4,76E-12;5,11E-12;2,34E-14;2,23E-14;5,16E-12;9,12E-12;2,47E-14;2,24E-14;9,17E-12;2,69E-11;3,05E-14;2,26E-14;2,70E-11
9,53;5,03E-12;1,94E-14;2,06E-14;5,07E-12;5,45E-12;1,95E-14;2,06E-14;5,49E-12;9,71E-12;2,07E-14;2,06E-14;9,75E-12;2,86E-11;2,59E-14;2,08E-14;2,86E-11
9,54;4,86E-12;1,92E-14;2,45E-14;4,90E-12;5,33E-12;1,93E-14;2,45E-14;5,37E-12;9,99E-12;2,01E-14;2,45E-14;1,00E-11;3,07E-11;2,37E-14;2,46E-14;3,08E-11
9,55;4,83E-12;1,45E-14;2,19E-14;4,87E-12;5,32E-12;1,45E-14;2,19E-14;5,36E-12;1,02E-11;1,50E-14;2,19E-14;1,03E-11;3,21E-11;1,70E-14;2,20E-14;3,21E-11
9,56;4,68E-12;1,45E-14;2,27E-14;4,71E-12;5,20E-12;1,46E-14;2,27E-14;5,23E-12;1,04E-11;1,50E-14;2,28E-14;1,04E-11;3,35E-11;1,68E-14;2,28E-14;3,36E-11
9,57;4,80E-12;1,72E-14;2,45E-14;4,84E-12;5,32E-12;1,72E-14;2,45E-14;5,36E-12;1,06E-11;1,75E-14;2,45E-14;1,06E-11;3,38E-11;1,87E-14;2,46E-14;3,38E-11
9,58;4,80E-12;2,12E-14;2,22E-14;4,85E-12;5,37E-12;2,13E-14;2,22E-14;5,41E-12;1,11E-11;2,15E-14;2,23E-14;1,11E-11;3,64E-11;2,25E-14;2,23E-14;3,64E-11
9,59;5,04E-12;1,58E-14;2,11E-14;5,08E-12;5,62E-12;1,58E-14;2,12E-14;5,66E-12;1,14E-11;1,60E-14;2,12E-14;1,14E-11;3,71E-11;1,66E-14;2,12E-14;3,72E-11
9,60;4,73E-12;1,85E-14;2,26E-14;4,77E-12;5,33E-12;1,85E-14;2,26E-14;5,38E-12;1,14E-11;1,87E-14;2,26E-14;1,14E-11;3,82E-11;1,95E-14;2,26E-14;3,83E-11
9,61;4,84E-12;1,95E-14;2,46E-14;4,88E-12;5,49E-12;1,95E-14;2,46E-14;5,53E-12;1,20E-11;1,96E-14;2,47E-14;1,20E-11;4,08E-11;2,01E-14;2,47E-14;4,09E-11
9,62;4,86E-12;2,03E-14;2,35E-14;4,91E-12;5,55E-12;2,03E-14;2,35E-14;5,59E-12;1,24E-11;2,06E-14;2,35E-14;1,24E-11;4,26E-11;2,16E-14;2,35E-14;4,27E-11
9,63;4,83E-12;1,94E-14;2,11E-14;4,87E-12;5,55E-12;1,94E-14;2,11E-14;5,59E-12;1,28E-11;1,95E-14;2,11E-14;1,28E-11;4,48E-11;1,99E-14;2,12E-14;4,48E-11
9,64;5,07E-12;1,94E-14;2,37E-14;5,11E-12;5,84E-12;1,94E-14;2,37E-14;5,89E-12;1,36E-11;1,95E-14;2,37E-14;1,36E-11;4,79E-11;2,01E-14;2,37E-14;4,79E-11
9,65;4,94E-12;1,51E-14;2,33E-14;4,98E-12;5,73E-12;1,51E-14;2,33E-14;5,77E-12;1,37E-11;1,53E-14;2,33E-14;1,37E-11;4,91E-11;1,63E-14;2,34E-14;4,91E-11
9,66;4,61E-12;1,91E-14;2,62E-14;4,66E-12;5,45E-12;1,91E-14;2,62E-14;5,50E-12;1,39E-11;1,93E-14;2,63E-14;1,39E-11;5,12E-11;2,02E-14;2,63E-14;5,12E-11
